,source,title,content,description,url,published_at,tags
0,France 24,بين مؤثرين ينشرون الكراهية وتعليقات لماكرون تثير الجدل... العلاقات الفرنسية الجزائرية على المحك,,"
                                                تشهد العلاقات المضطربة على مرّ التاريخ بين فرنسا والجزائر، خضّات جديدة مع توقيف مؤثرين جزائريين على ذمة التحقيق في فرنسا بسبب رسائل كراهية نشروها، ومواجهة دبلوماسية جديدة حول توقيف كاتب جزائري فرنسي في العاصمة الجزائرية.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250110-%D8%A8%D9%8A%D9%86-%D9%85%D8%A4%D8%AB%D8%B1%D9%8A%D9%86-%D9%8A%D9%86%D8%B4%D8%B1%D9%88%D9%86-%D8%A7%D9%84%D9%83%D8%B1%D8%A7%D9%87%D9%8A%D8%A9-%D9%88%D8%AA%D8%B9%D9%84%D9%8A%D9%82%D8%A7%D8%AA-%D9%84%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D8%AA%D8%AB%D9%8A%D8%B1-%D8%A7%D9%84%D8%AC%D8%AF%D9%84-%D8%A7%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1%D9%8A%D8%A9-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D9%85%D8%AD%D9%83,10/01/2025 - 16:46,"
                                    الأخبار المغاربية
                            "
1,France 24,تعهدات جوزيف عون للبنانيين: هل يمتلك الدعم لتحويل الأقوال إلى أفعال؟,,"
                                                بعد أكثر من عامين على الشغور الرئاسي، انتخب قائد الجيش جوزيف عون رئيسا للبنان. هو أول رئيس ينتخب بعد سقوط نظام الأسد واغتيال اسرائيل لأمين عام حزب الله السابق حسن نصر الله، وبعد حرب ضروس بين الحزب وإسرائيل. عون تحدث في خطاب القسم عن بدء مرحلة جديدة في تاريخ البلاد وتعهد للبنانيين بالعمل على احتكار السلاح بيد الدولة وبناء استراتيجية دفاعية وتقوية المؤسسات وتعزيز استقلالية القضاء والحريات الفردية ومحاربة الفساد. هل ينجح الرئيس الجديد بتنفيذ وعوده وهل الطريق معبدة داخليا وخارجيا علما أنه اتى بدعم امريكي فرنسي سعودي ونجح بالحصول على أصوات الثنائي الشيعي؟ ضيفة صدى المشرق الصحافية نجاة شرف الدين.                      ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B5%D8%AF%D9%89-%D8%A7%D9%84%D9%85%D8%B4%D8%B1%D9%82/20250110-%D8%AA%D8%B9%D9%87%D8%AF%D8%A7%D8%AA-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B9%D9%88%D9%86-%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D9%8A%D9%86-%D9%87%D9%84-%D9%8A%D9%85%D8%AA%D9%84%D9%83-%D8%A7%D9%84%D8%AF%D8%B9%D9%85-%D9%84%D8%AA%D8%AD%D9%88%D9%8A%D9%84-%D8%A7%D9%84%D8%A3%D9%82%D9%88%D8%A7%D9%84-%D8%A5%D9%84%D9%89-%D8%A3%D9%81%D8%B9%D8%A7%D9%84,10/01/2025 - 13:11,"

                                    الشرق الأوسط
                            "
2,France 24,ترامب يخسر محاولة أخيرة لوقف الحكم في قضية ممثلة الأفلام الإباحية ستورمي دانيالز,"
أعلنت المحكمة العليا الأمريكية الخميس قرارها برفض الطلب الطارئ الذي تقدم به الرئيس المنتخب دونالد ترامب لتعليق النطق بالحكم في قضيته المتعلقة بدفع أموال لشراء سكوت ممثلة الأفلام الإباحية ستورمي دانيالز.
القرار، الذي صدر بغالبية خمسة أصوات مقابل أربعة، يؤكد المضي بالنطق بالحكم الجمعة، قبل عشرة أيام من عودة ترامب إلى البيت الأبيض.
وعقب ذلك كتب ترامب على منصته الاجتماعية ""تروث سوشل""، ""أنا بريء من كل الاتهامات الباطلة التي اخترعها القاضي""، مضيفا أنه سيواصل استئناف هذه القضية.  وهاجم ترامب القاضي خوان ميرشان واصفا إياه بأنه ""مسيس جدا وفاسد"".
وبعد عدة محاولات الطعن التي لم تؤت ثمارها، طلب محامو الرئيس المنتخب الذي يتولى مهمات منصبه في 20 كانون الثاني/يناير، من المحكمة العليا الأمريكية الثلاثاء أن تُعلق الإجراء بشكل طارئ ""لمنع وقوع ظلم فادح وهجوم على المؤسسة الرئاسية وعلى عمل الحكومة الفدرالية"".
وقبل أيام حدد ميرشان، موعد العاشر من كانون الثاني/يناير الجاري للنطق بالعقوبة على الرئيس السابق ترامب في القضية الجنائية، مستبعدا إمكانية إصدار حكم بالسجن.
وأشار القاضي خوان ميرشان إلى رفضه طلب ترامب إسقاط القضية، على الرغم من فوزه بالانتخابات الرئاسية الأخيرة، مضيفا أن الرئيس المنتخب عن الحزب الجمهوري يمكنه حضور جلسة النطق بالحكم، سواء بالحضور الشخصي أو عبر وسائل الاتصال المرئي. ومن المقرر عقد الجلسة قبل عشرة أيام فقط من تنصيبه.
وأوضح ميرشان في قراره أن الإفراج غير المشروط، الذي يعني عدم فرض السجن أو الغرامات أو المراقبة، يعد الخيار الأكثر قابلية للتطبيق في هذه الحالة.
وكان من المقرر سابقا أن يتم النطق بالحكم على ترامب في 26 تشرين الثاني/نوفمبر، إلا أن القاضي قرر تأجيله إلى أجل غير مسمى بعد فوز ترامب في انتخابات الخامس من تشرين الثاني/نوفمبر على نائبة الرئيس كامالا هاريس، مرشحة الحزب الديمقراطي.
يذكر أن ترامب أدين في 30 أيار/مايو الماضي بتهمة تزوير سجلات تجارية، وذلك لإخفاء دفع مبلغ 130 ألف دولار للممثلة ستورمي دانيالز من قبل محاميه السابق، مقابل صمتها عن علاقة غير شرعية مزعومة قالت إنها حدثت قبل عقد من انتخابات عام 2016.
فرانس24/ رويترز/ أ ف ب","
                                        رفضت المحكمة العليا الأمريكية طلب الرئيس المنتخب دونالد ترامب لتعليق النطق بالحكم في قضية ستورمي دانيالز. ويفتح هذا القرار، الصادر بأغلبية خمسة أصوات مقابل أربعة، الطريق للنطق بالحكم الجمعة، قبل عشرة أيام من عودة ترامب إلى البيت الأبيض لتولي مهامه الرئاسية. القضية تتعلق بدفع أموال لشراء سكوت ممثلة الأفلام الإباحية.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20250110-%D8%A7%D9%84%D9%85%D8%AD%D9%83%D9%85%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7-%D8%AA%D8%B1%D9%81%D8%B6-%D8%B7%D9%84%D8%A8-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%81%D9%8A-%D9%82%D8%B6%D9%8A%D8%A9-%D8%B3%D8%AA%D9%88%D8%B1%D9%85%D9%8A-%D8%AF%D8%A7%D9%86%D9%8A%D8%A7%D9%84%D8%B2,10/01/2025 - 04:45,"

                                    أمريكا
                            "
3,France 24,الولايات المتحدة: ارتفاع حصيلة ضحايا الحرائق الهائلة في لوس أنجلس إلى عشرة قتلى,"
قال مكتب الطب الشرعي في مقاطعة لوس أنجلس الأمريكية في تحديث بوقت متأخر من الخميس إن عدد القتلى جراء الحرائق الضخمة المشتعلة في محيط لوس أنجلس ارتفع إلى عشرة.
وجاء في بيان أن ""قسم الطبيب الشرعي تلقى بلاغات بعشر وفيات على ارتباط بالحرائق"" مضيفا أن ""كل الحالات تنتظر حاليا التعرف على الهويات وإبلاغ الأقرباء"".
وواصلت الحرائق الهائلة في المدينة تمددها الخميس حيث أتت على منازل ومركبات وتسببت بإجلاء عشرات آلاف الأشخاص وبسقوط قتلى.
وبقي الحريقان الرئيسيان المستعران في المدينة خارجين عن السيطرة الخميس.
وفرّ أكثر من 130 ألف شخص من منازلهم بسبب الحرائق التي تزيد من شدّتها رياح عاتية في ثاني كبرى المدن الأمريكية.
والتهم حريقا غابات ضخمين يهددان المدينة الأمريكية من الشرق والغرب نحو 10 آلاف منزل ومباني أخرى وظلت النيران تستعر أمس الخميس لثالث ليلة حتى مع هدوء الرياح العاتية.
ويعد حريق باليساديس بين سانتا مونيكا وماليبو في غرب لوس أنجلس وحريق إيتون في الشرق قرب باسادينا من أكثر الحرائق تدميرا في تاريخ المدينة وقد أتى على أكثر من 34 ألف فدان وحول أحياء بأكملها إلى رماد.
وصرح روبرت لونا قائد شرطة المقاطعة في مؤتمر صحفي بأن من المتوقع زيادة عدد القتلى. وأضاف: ""يبدو الأمر وكأن قنبلة ذرية سقطت على هذه المناطق. لا أتوقع أنباء سارة"".
وذكر مسؤولون أن حريق إيتون ألحق أضرارا أو دمر ما بين أربعة وخمسة آلاف مبنى، كما دمر حريق باليساديس أو ألحق أضرارا بنحو 5300 مبنى آخر.
وقدّرت شركة (أكيو ويذر) الخاصة للتنبؤات الجوية الأضرار والخسائر الاقتصادية بما يتراوح بين 135 و150 مليار دولار، مما ينبئ بصعوبة عملية التعافي وارتفاع تكاليف التأمين على أصحاب المنازل.
فرانس24/ رويترز/ أ ف ب","
                                        أعلنت السلطات الأمريكية في وقت متأخر الخميس عن ارتفاع حصيلة القتلى بسبب الحرائق الهائلة التي تشهدها مدينة لوس أنجلس إلى عشرة ضحايا. وقال قسم الطبيب الشرعي في بيان إن التعرف على هويات الضحايا جار لإبلاغ ذويهم.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20250110-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D9%87%D8%A7%D8%A6%D9%84%D8%A9-%D9%81%D9%8A-%D9%84%D9%88%D8%B3-%D8%A3%D9%86%D8%AC%D9%84%D8%B3-%D8%A5%D9%84%D9%89-%D8%B9%D8%B4%D8%B1%D8%A9-%D9%82%D8%AA%D9%84%D9%89,10/01/2025 - 07:16,"

                                    أمريكا
                            "
4,France 24,الولايات المتحدة: ارتفاع حصيلة ضحايا الحرائق الهائلة في لوس أنجلس إلى عشرة قتلى,,"
                                                أعلنت السلطات الأمريكية في وقت متأخر الخميس عن ارتفاع حصيلة القتلى بسبب الحرائق الهائلة التي تشهدها مدينة لوس أنجلس إلى عشرة ضحايا.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250110-%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D9%83%D8%A7%D9%84%D9%8A%D9%81%D9%88%D8%B1%D9%86%D9%8A%D8%A7-%D8%AA%D9%82%D8%B1%D9%8A%D8%B1,10/01/2025 - 07:49,"
                                    الأخبار المغاربية
                            "
5,France 24,لبنان: انتخاب قائد الجيش جوزاف عون رئيسا للجمهورية بعد عامين من شغور المنصب,,"
                                                انتخب مجلس النواب اللبناني الخميس قائد الجيش جوزاف عون رئيسا جديدا للجمهورية بعد عامين من شغور المنصب بحصوله على تأييد 99 نائبا من إجمالي عدد النواب البالغ 128 الذين شاركوا في العملية الانتخابية. وأعلن عون بعد انتخابه بدء ""مرحلة جديدة"" في تاريخ البلاد، داعيا إلى ""تغيير الأداء السياسي""، وإلى بناء وطن يكون الجميع فيه ""تحت سقف القانون والقضاء"".                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250110-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%8A%D9%86%D8%AA%D8%AE%D8%A8-%D8%AC%D9%88%D8%B2%D9%8A%D9%81-%D8%B9%D9%88%D9%86-%D8%B1%D8%A6%D9%8A%D8%B3%D8%A7-%D9%84%D9%84%D8%A8%D9%84%D8%A7%D8%AF,10/01/2025 - 02:27,"
                                    الأخبار المغاربية
                            "
6,France 24,في 2024 تخطت الحرارة لأول مرة 1.5 درجة مئوية فوق مستويات ما قبل الصناعة حسب علماء,"
كان 2024 أول عام كامل تجاوزت فيه درجات الحرارة العالمية عتبة 1.5 درجة مئوية فوق مستويات ما قبل الصناعة، حسبما قال علماء الجمعة.
في هذا الصدد، أكدت خدمة كوبرنيكوس لمراقبة تغير المناخ التابعة للاتحاد الأوروبي هذا الأمر، مشيرة إلى أن تغير المناخ يدفع درجة حرارة الكوكب إلى مستويات لم يشهدها البشر من قبل في العصور الحديثة.
وقال كارلو بونتيمبو مدير الخدمة: ""المسار لا يصدق""، ووصف كيف كان كل شهر في عام 2024 هو الأكثر دفئا أو ثاني أكثر شهر دفئا منذ بدء التسجيلات.
كما أفادت كوبرنيكوس بأن متوسط درجة حرارة الكوكب في 2024 كان أعلى بمقدار 1.6 درجة مئوية عما كان عليه في الفترة من 1850 إلى 1900، وهي ""فترة ما قبل الصناعة""، قبل أن يبدأ البشر في حرق الوقود الأحفوري الذي ينبعث منه ثاني أكسيد الكربون على نطاق واسع.
وكان العام الماضي الأكثر سخونة في العالم منذ بدء التسجيلات، وكانت كل سنة من السنوات العشر الماضية من بين الأعوام العشرة الأكثر دفئا على الإطلاق.
ورجح مكتب الأرصاد الجوية البريطاني أن تكون درجات الحرارة قد تجاوزت عتبة 1.5 درجة مئوية العام الماضي، لكن تقديراته أشارت إلى أن الارتفاع كان أقل قليلا عند 1.53 درجة مئوية للعام.
وسينشر علماء أمريكيون بيانات للمناخ في 2024 الجمعة.
وتعهدت الحكومات بموجب اتفاق باريس لعام 2015 بمحاولة منع متوسط درجات الحرارة من تجاوز 1.5 درجة مئوية لتجنب حدوث كوارث مناخية تكون أكثر حدة وأعلى تكلفة.
ولا يخرق أول ارتفاع سنوي فوق مستوى 1.5 درجة مئوية هذا الهدف، إذ أنه يقيس متوسط درجات الحرارة على الأجل الأطول.
وقال بونتيمبو إن ارتفاع انبعاثات الغازات المسببة للاحتباس الحراري يعني أن العالم يتجه لتجاوز هدف باريس قريبا لكن الأوان لم يفت بعد لتقوم البلدان بخفض الانبعاثات بسرعة لتجنب ارتفاع الاحتباس الحراري إلى مستويات كارثية.
وأضاف بونتيمبو: ""الأمر لم ينته. فلدينا القدرة على تغيير المسار بداية من الآن"".
فرانس24/ رويترز","
                                        يعتبر عام 2024 الأول الذي تجاوزت فيه الحرارة العالمية عتبة 1.5 درجة مئوية بما يفوق مستويات مرحلة ما قبل الصناعة، وفق ما أعلن علماء الجمعة، مشيرين إلى أن التغير المناخي يدفع حرارة الكوكب إلى مستويات لم يشهدها البشر من قبل، لكنهم طمأنوا بأن لدينا فرصة وقدرة على ""تغيير المسار بداية من الآن"".                ",https://www.france24.com/ar/%D9%85%D8%AC%D8%AA%D9%85%D8%B9/20250110-%D9%81%D9%8A-2024-%D8%AA%D8%AE%D8%B7%D8%AA-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%B1%D8%A9-%D9%84%D8%A3%D9%88%D9%84-%D9%85%D8%B1%D8%A9-1-5-%D8%AF%D8%B1%D8%AC%D8%A9-%D9%85%D8%A6%D9%88%D9%8A%D8%A9-%D9%81%D9%88%D9%82-%D9%85%D8%B3%D8%AA%D9%88%D9%8A%D8%A7%D8%AA-%D9%85%D8%A7-%D9%82%D8%A8%D9%84-%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D8%AD%D8%B3%D8%A8-%D8%B9%D9%84%D9%85%D8%A7%D8%A1,10/01/2025 - 10:28,"

                                    مجتمع
                            "
7,France 24,من سائق حافلة إلى رئيس فنزويلا لولاية ثالثة.. من هو نيكولاس مادورو؟,,"
                                        من سائق حافلة إلى رئيس فنزويلا، يصفه معارضوه بأنه ""دكتاتور"" يفرض سيطرته على البلاد بقبضة من حديد. تولى مادورو البالغ من العمر 62 عاما السلطة في 2013، خلفا للرئيس الراحل هوغو تشافيز بعد فوز صعب في الانتخابات. وهو يستعد لبدء ولايته الرئاسية الثالثة في حفل التنصيب الجمعة بعد فوزه في انتخابات 28 يوليو/تموز 2024 المتنازع حولها.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20250110-%D9%85%D9%86-%D8%B3%D8%A7%D8%A6%D9%82-%D8%AD%D8%A7%D9%81%D9%84%D8%A9-%D8%A5%D9%84%D9%89-%D8%B1%D8%A6%D9%8A%D8%B3-%D9%81%D9%86%D8%B2%D9%88%D9%8A%D9%84%D8%A7-%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A9-%D8%AB%D8%A7%D9%84%D8%AB%D8%A9-%D9%85%D9%86-%D9%87%D9%88-%D9%86%D9%8A%D9%83%D9%88%D9%84%D8%A7%D8%B3-%D9%85%D8%A7%D8%AF%D9%88%D8%B1%D9%88,10/01/2025 - 16:19,"

                                    أمريكا
                            "
8,France 24,المحكمة العليا ترفض طلب ترامب تعليق نطق الحكم بحقه في نيويورك,,"
                                                رفضت المحكمة العليا الأمريكية الخميس محاولة الرئيس المنتخب دونالد ترامب في اللحظة الأخيرة وقف نطق الحكم بحقه في قضية شراء سكوت ممثلة الأفلام الإباحية ستورمي دانيالز. وبغالبية خمسة أصوات مقابل أربعة، رفضت المحكمة العليا الطلب الطارئ الذي تقدم به ترامب سعيا منه لوقف النطق بالحكم المقرر الجمعة، وذلك قبل عشرة أيام من عودته إلى البيت الأبيض.                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250110-%D8%A7%D9%84%D9%85%D8%AD%D9%83%D9%85%D8%A9-%D8%A7%D9%84%D8%B9%D9%84%D9%8A%D8%A7-%D8%AA%D8%B1%D9%81%D8%B6-%D8%B7%D9%84%D8%A8-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D9%86%D8%B7%D9%82-%D8%A7%D9%84%D8%AD%D9%83%D9%85-%D8%A8%D8%AD%D9%82%D9%87-%D9%81%D9%8A-%D9%86%D9%8A%D9%88%D9%8A%D9%88%D8%B1%D9%83,10/01/2025 - 11:32,"
                                    الأخبار المغاربية
                            "
9,France 24,ترامب ينجو من السجن والغرامة بعد إدانته في قضية شراء الصمت,,"
                                                أصدر قاض اليوم الجمعة حكما لا يقضي بسجن الرئيس الأمريكي المنتخب دونالد ترامب أو فرض غرامة عليه أو وضعه تحت المراقبة بعد إدانته الجنائية في ما يعرف بقضية شراء الصمت، بسبب أموال دفعها لممثلة أفلام إباحية، لكن الإدانة ستدون في السجل الدائم لترامب.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250110-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D9%86%D8%AC%D9%88-%D9%85%D9%86-%D8%A7%D9%84%D8%B3%D8%AC%D9%86-%D9%88%D8%A7%D9%84%D8%BA%D8%B1%D8%A7%D9%85%D8%A9-%D8%A8%D8%B9%D8%AF-%D8%A5%D8%AF%D8%A7%D9%86%D8%AA%D9%87-%D9%81%D9%8A-%D9%82%D8%B6%D9%8A%D8%A9-%D8%B4%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%B5%D9%85%D8%AA,10/01/2025 - 17:23,"
                                    الأخبار المغاربية
                            "
