,source,title,content,description,url,published_at,tags
0,France 24,بعد سقوط حكومة بارنييه.. ماكرون يرفض الاستقالة ويعد بتعيين رئيس وزراء جديد قريبا,,"
                                                قال  الرئيس الفرنسي إيمانويل ماكرون، مساء الخميس، إنه سيسمى رئيسا جديدا للوزراء خلال ""الأيام المقبلة""، بعد استقالة ميشال بارنييه إثر حجب الثقة عن حكومته في الجمعية الوطنية. وأوضح ماكرون في خطاب موجه للأمة تمسكه بالبقاء في منصبه ""بشكل تام"" حتى انتهاء ولايته في 2027، وهاجم بشدة اليمين المتطرف واليسار الراديكالي، متهما إياهما بتشكيل ""جبهة مناهضة للجمهورية"" تهدف إلى إثارة الفوضى وإسقاط الحكومة.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241206-%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D9%8A%D8%B1%D9%81%D8%B6-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D9%82%D8%A7%D9%84%D8%A9-%D8%A8%D8%B9%D8%AF-%D8%AD%D8%AC%D8%A8-%D8%A7%D9%84%D8%AB%D9%82%D8%A9-%D8%B9%D9%86-%D8%A7%D9%84%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9,06/12/2024 - 11:01,"
                                    الأخبار المغاربية
                            "
1,France 24,سحب الثقة من حكومة بارنييه: أي تداعيات للأزمة السياسية في فرنسا؟,,"
                                                عاصفة سياسية في فرنسا تترافق مع أخرى اجتماعية، حيث شهدت البلاد تعبئة وإضرابا في صفوف الموظفين الرسميين مع عشرات التجمعات في كل أرجاء فرنسا، خطاب الرئيس إلى الأمة لم يحمل حلا واكتفى بالتأكيد على أن الازمة ليست ناجمة عن حل الجمعية الوطنية، ايمانويل ماكرون أكد بقاؤه في منصبه إلى نهاية ولايته محملا مسؤولية الفوضى على حد وصفه لليمين المتطرف واليسار الراديكالي، فإلى أين تتجه فرنسا وما تداعيات هذه الأزمة؟ ضيف الحلقة المحلل السياسي طارق وهبي.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B6%D9%8A%D9%81-%D8%A7%D9%84%D9%8A%D9%88%D9%85/20241206-%D8%B3%D8%AD%D8%A8-%D8%A7%D9%84%D8%AB%D9%82%D8%A9-%D9%85%D9%86-%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A8%D8%A7%D8%B1%D9%86%D9%8A%D9%8A%D9%87-%D8%A3%D9%8A-%D8%AA%D8%AF%D8%A7%D8%B9%D9%8A%D8%A7%D8%AA-%D9%84%D9%84%D8%A3%D8%B2%D9%85%D8%A9-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%81%D9%8A-%D9%81%D8%B1%D9%86%D8%B3%D8%A7,06/12/2024 - 16:08,"

                                    فرنسا
                            "
2,France 24,مباشر - كاتدرائية نوتردام في باريس: تابعوا مراسم إعادة الافتتاح على فرانس24,,"
                                                في 15 أبريل 2019، اندلع حريق ضخم في كاتدرائية نوتردام في باريس، هز فرنسا والعالم. وبعد خمس سنوات من العمل، ستعيد الكاتدرائية فتح أبوابها في 8 ديسمبر 2024، أي اليوم التالي لمراسم مهيبة.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241206-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%83%D8%A7%D8%AA%D8%AF%D8%B1%D8%A7%D8%A6%D9%8A%D8%A9-%D9%86%D9%88%D8%AA%D8%B1%D8%AF%D8%A7%D9%85-%D9%81%D9%8A-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3-%D8%AA%D8%A7%D8%A8%D8%B9%D9%88%D8%A7-%D9%85%D8%B1%D8%A7%D8%B3%D9%85-%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%A7%D9%81%D8%AA%D8%AA%D8%A7%D8%AD-%D8%B9%D9%84%D9%89-%D9%81%D8%B1%D8%A7%D9%86%D8%B324,06/12/2024 - 13:51,"

                                    فرنسا
                            "
3,France 24,فرار آلاف العائلات من حمص نحو الساحل السوري بعد سيطرة هيئة تحرير الشام على حماة,,"
                                                قال المرصد السوري لحقوق الإنسان إن آلاف الأشخاص فروا من مدينة حمص بوسط سوريا الليلة الماضية وصباح الجمعة وسط سعي قوات المعارضة للمضي قدما في الهجوم ضد القوات الحكومية والتقدم نحو الجنوب. وتمكن مقاتلو المعارضة بالفعل من السيطرة على مدينتي حلب في الشمال وحماة في وسط البلاد.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241205-ar-nw-grab-ramy-syrian-observatory-qattan-mustafa,06/12/2024 - 00:53,"
                                    الأخبار المغاربية
                            "
4,France 24,فرنسا: إعادة ترميم كاتدرائية نوتردام.. أمل بين الرماد,,"
                                                خمس سنوات مرت منذ حريق كاتدرائية نوتردام، سنوات تبدو اليوم وكأنها دهر بالنسبة إلى قاطني الأحياء المجاورة للكاتدرائية. سكان اضطروا لتحمل ضجيج أعمال الترميم وتجار انخفضت مبيعات بعضهم بنسبة 50٪. . ماذا ينتظرون اليوم من إعادة فتح الكاتدرائية؟ هل سيجدون أخيرًا الاستقرار الذي فقدوه؟                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%87%D9%86%D8%A7-%D9%81%D8%B1%D9%86%D8%B3%D8%A7/20241206-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%AA%D8%B1%D9%85%D9%8A%D9%85-%D9%83%D8%A7%D8%AA%D8%AF%D8%B1%D8%A7%D8%A6%D9%8A%D8%A9-%D9%86%D9%88%D8%AA%D8%B1%D8%AF%D8%A7%D9%85-%D8%A3%D9%85%D9%84-%D8%A8%D9%8A%D9%86-%D8%A7%D9%84%D8%B1%D9%85%D8%A7%D8%AF,06/12/2024 - 14:09,"

                                    فرنسا
                            "
5,France 24,"لافروف يؤكد استعداد روسيا لاستخدام ""كل الوسائل"" لمنع هزيمتها في أوكرانيا","
أعرب وزير الخارجية الروسي سيرغي لافروف، الخميس، عن أمله في أن يكون الغرب قد ""أخذ على محمل الجد"" إطلاق روسيا صاروخا فرط صوتي جديدا على أوكرانيا، محذرا من أن موسكو لن تتردد في استخدام ""كل الوسائل"" لضمان عدم هزيمتها في الحرب ضد أوكرانيا.
وقال في مقابلة أجراها الإعلامي الأمريكي تاكر كارلسن في موسكو: ""نرسل إشارات، ونأمل أن تكون الإشارة الأخيرة التي أرسلناها قبل أسبوعين""، في إشارة إلى إطلاق الجيش الروسي صاروخ ""أوريشنيك"" الفرط صوتي.
وأكد أن هذه الخطوة يجب أن تفهم بوضوح من قبل الولايات المتحدة وحلفائها كتحذير جدي.
وأشار لافروف إلى أن موسكو لن تتوانى عن استخدام كل الوسائل الضرورية لمنع الغرب من تحقيق ما وصفه بـ""الهزيمة الاستراتيجية لروسيا"".
وأضاف أن روسيا تسعى لعلاقات طبيعية مع جميع الدول، بما في ذلك الولايات المتحدة، معتبرا أن التعاون بين الجانبين يصب في مصلحة العالم.
واستخدمت روسيا للمرة الأولى صاروخ ""أوريشنيك"" الفرط صوتي ضد مدينة دنيبرو الأوكرانية في نهاية تشرين الثاني/نوفمبر.
ووفقا لموسكو، يمكن للصاروخ التحليق بسرعة تصل إلى 10 ماخ وحمل رؤوس نووية، ما يجعله سلاحا باليستيا متوسط المدى يبلغ مداه 5500 كيلومتر.
وبررت روسيا استخدام هذا السلاح المتقدم بأنه رد على ضربتين شنتهما أوكرانيا على الأراضي الروسية باستخدام صواريخ ATACMS الأمريكية وصواريخ ستورم شادو البريطانية.
وأكدت موسكو أن هذه الأسلحة تمتلك مدى يصل إلى 300 كيلومتر، ما دفعها لتصعيد استراتيجيتها العسكرية.
وقبل شهرين من تنصيب دونالد ترامب رئيسا للولايات المتحدة، قال لافروف إنه لا يرى سببا يمنع التعاون بين روسيا وأمريكا لتحقيق الاستقرار العالمي.
لكنه انتقد بشدة الدعم العسكري الأمريكي لأوكرانيا، واصفا ما يجري بأنه ""حرب هجينة"" بمشاركة غير مباشرة من القوات الأمريكية.
فرانس24/ أ ف ب","
                                        أكد وزير الخارجية الروسي سيرغي لافروف، أن موسكو مستعدة لاستخدام ""كل الوسائل"" لمنع الغرب من تحقيق ""هزيمة استراتيجية"" لروسيا، مشيرا إلى إطلاق صاروخ فرط صوتي جديد كإشارة تحذيرية. وصعدت مؤخرا روسيا في أوكرانيا باستخدام صاروخ ""أوريشنيك""، بينما تستمر الحرب في ظل توتر متزايد بين موسكو والغرب حول الدعم العسكري الأمريكي لكييف.                ",https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20241206-%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A-%D9%8A%D9%82%D9%88%D9%84-%D8%A5%D9%86-%D8%A8%D9%84%D8%A7%D8%AF%D9%87-%D9%85%D8%B3%D8%AA%D8%B9%D8%AF%D8%A9-%D9%84%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D9%83%D9%84-%D8%A7%D9%84%D9%88%D8%B3%D8%A7%D8%A6%D9%84-%D9%84%D9%85%D9%86%D8%B9-%D9%87%D8%B2%D9%8A%D9%85%D8%AA%D9%87%D8%A7-%D9%81%D9%8A-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7,06/12/2024 - 04:39,"

                                    أوروبا
                            "
6,France 24,سوريا: ما دور المتغيرات الجيوسياسية في زعزعة فصائل المعارضة للخطوط الأمامية لنظام الأسد؟,"
تتسارع الأحداث في سوريا ويزداد معها المشهد السياسي والعسكري غموضا وتعقيدا، ما يشير إلى بداية مرحلة جديدة في الحرب المستمرة منذ نحو 13 سنة وينذر بنسف المسار السياسي من أجل تحقيق سلام عادل وإنهاء الأزمة الإنسانية.
ففي خطوة مفاجئة تنذر بتصاعد حدة الصراع، شنت فصائل المعارضة المسلحة بسوريا هجوما في 26 نوفمبر/تشرين الثاني انطلاقا من عدة مناطق نحو الشمال والشمال الغربي من مدينة حلب التي أعلنت السيطرة عليها في 29 و30 من نفس الشهر، مما أجبر القوات الحكومية على الانسحاب.
وهذه هي أول مرة تتغير فيها السيطرة على المدينة منذ عام 2016 عندما هزمت القوات الحكومية، بدعم من روسيا وإيران، المعارضة التي كانت تسيطر على المناطق الشرقية من حلب.
بعدما ظلت المعارضة لسنوات حبيسة خلف خطوط مواجهة جامدة، شنت تقدُّما هو الأسرع الذي يحققه أي من الجانبين في ساحة المعركة منذ تحول انتفاضة سنة 2011 ضد نظام بشار الأسد إلى حرب أهلية.
تجمدت خطوط المواجهة في الصراع منذ عام 2020، بعد أن استعاد الأسد معظم أنحاء البلاد من المعارضة بفضل مساعدة القوة الجوية الروسية والمدد العسكري الإيراني وشبكاتها من الجماعات المسلحة الإقليمية.
لكن، ومع تقدم الفصائل المعارضة اليوم بشكل ثابت ومتسارع، وسيطرتها على عدد من المدن والبلدات الاستراتيجية، تظهر جليا هشاشة النظام السوري مقارنة بما كان عليه سابقا، وتتأكد بالمقابل إعادة رص الطرف الآخر صفوفه وتنظيم بنيته الداخلية.
يمكن تفسير السقوط السريع والمتتالي للمدن في سوريا بتداخل عدة عوامل، أبرزها حالة الضعف البنيوي التي يعيشها النظام، واستقواء الفصائل المسلحة، وتأثير الأطراف الخارجية، ناهيك عن الأزمة الإنسانية المستمرة.
خلال معارك السنوات الماضية بين الطرفين، تمكن نظام بشار الأسد من استعادة السيطرة على أجزاء كبيرة من البلاد بمساعدة حلفائه، لا سيما روسيا وإيران. اليوم، وبعد أكثر من عشر سنوات من الحرب، يعاني الجيش من نقص في الموارد والبنية اللوجستية، مما يجعله عاجزا عن الدفاع عن المناطق كافة، خصوصا أمام الهجمات المفاجئة والمنسقة من قبل الفصائل المسلحة. عدا عن ذلك، أدت العقوبات الغربية والأزمة الاقتصادية إلى إضعاف قدرة النظام على إدارة المناطق التي يسيطر عليها، مما عمق مأساة السكان المحليين الذين يعانون من الفقر وتدهور الخدمات الأساسية.
في المقابل، أظهرت الجماعات المسلحة، لا سيما هيئة تحرير الشام (HTC)، قدرة متجددة على استغلال نقاط ضعف النظام. ولعل السيطرة على حلب أكدت وجود تنسيق أكبر وقدرة على تحريك الموارد العسكرية والبشرية بسرعة، مما ساعدها في تحقيق مكاسب ميدانية كبيرة.
بدا واضحا أيضا دور الدعم الخارجي في تحقيق تلك المكتسبات، إذ لا تزال بعض الفصائل تتلقى دعما خارجيا، لا سيما من تركيا، التي تستخدم هذه الجماعات لتعزيز مصالحها الجيوسياسية في شمال سوريا. هذا الدعم يتيح لها الحفاظ على الضغط المستمر على النظام وحلفائه.
في سياق الحديث عن الدعم، ساهمت المتغيرات الجيوسياسية والأحداث التي تشهدها المنطقة في إضعاف حلفاء النظام السوري، خاصة روسيا وإيران، فبات تركيزهما أكثر على حماية مصالحهما الاستراتيجية، إذ تركز موسكو جهودها على المناطق الساحلية ودمشق، بينما تسعى إيران لتعزيز نفوذها في مناطق محددة، لكنها تواجه قيودا اقتصادية تحد من قدرتها على التدخل في كل الجبهات. فيما تواصل أنقرة تدخلها النشط في شمال سوريا من خلال دعم بعض الفصائل المسلحة أو تنفيذ عمليات عسكرية مباشرة، مما يزيد من تعقيد الوضع ويضعف دفاعات النظام.
وسط غياب أي حل سياسي قابل للتنفيذ، تزداد الأزمة تعقيدا وتتأجج حدة الصراع. إذ تتعثر الجهود الدبلوماسية، خصوصا عبر الأمم المتحدة، بسبب خلافات جوهرية بين الأطراف الرئيسية. هذا الجمود يؤدي إلى حالة من عدم الاستقرار المزمن، إذ تستمر كل جهة في محاولة تعزيز مكاسبها على حساب الآخرين.
حسب الصحافي والناشط السياسي عبد الكريم العمر فإن هذا التقدم ""جاء بعد سنوات من التخطيط والإعداد والتنظيم والترتيب العسكري والميداني وتشكل الوعي"" مضيفا أن ""النظام اليوم، وحتى قبل اليوم، يتهاوى ويسقط، وما أبقى استمراره هي الظروف والمعطيات الإقليمية والدولية، من بينها، التدخل الروسي، والموقف الأمريكي والإسرائيلي أيضا"".
حسب المتحدث، فإن ""رسم خرائط جديدة لمنطقة الشرق الأوسط بعد حرب غزة ولبنان، والاستهداف الإسرائيلي المتكرر لمليشيات إيران وحزب الله دفع فصائل الثورة السورية إلى القيام بهذا العمل العسكري، عبر غرفة إدارة العمليات التي تضم مختلف الفصائل الثورية المعارضة للنظام، واتخاذ قرار ببدء المعركة، ولعل ما شجعهم على ذلك هو تراجع وانهيار نظام بشار الأسد وقواته وميليشيا حزب الله وإيران في ريف حلب وحلب وحماة، وما يسمى محور المقاومة، تعرض هو الآخر خلال الفترات الماضية إلى انهيارات متلاحقة وسريعة في صفوفه كما أن الاعتماد على الطيران الروسي لم يعد كافيا ومجديا لأنه لم يعد بنفس الكثافة كما في السابق"".
تمثل السيطرة على حماة، التي تعد رابع كبرى مدن البلاد، نقطة تحول محورية في الحرب بسوريا. فهذا التطور لا يسلط الضوء على هشاشة نظام بشار الأسد فحسب، بل يبرز أيضا كيف قامت الديناميات الإقليمية والدولية الأوسع نطاقا بإعادة تشكيل الصراع. إلى جانب حلب، ثانية كبرة مدين البلاد، والتي ترمز إلى عودة نظام الأسد بعد استعادتها في عام 2016، والتي أضحت مرة أخرى في قلب المعركة.
يعكس تقدم الفصائل المسلحة تغيرات جيوسياسية أعمق ساهم في بلورتها استمرار الحرب بين أوكرانيا، وروسيا أقوى حليف للأسد، ثم المواجهات بين إيران وحليفتها جماعة حزب الله من جهة وإسرائيل من جهة أخرى وسط تصاعد التوترات في منطقة الشرق الأوسط إثر الحرب في غزة ولبنان، التي أدت إلى اهتزاز ميزان القوى الإقليمية بعد تلقي الجماعة اللبنانية المدعومة من إيران ضربات موجعة خلال شهرين من الحرب مع إسرائيل، علما أنها ساعدت الأسد على استعادة حلب.
وفي الوقت نفسه، يرى مراقبون أن تركيا استفادت من الوضع لتوسيع نفوذها في شمال سوريا من خلال استغلال نشاط هيئة تحرير الشام التي تصنفها ""منظمة إرهابية"". أدت هذه الديناميات المتداخلة إلى بيئة متقلبة، مما جعل سقوط حلب نقطة تحول حرجة.
انتصار المسلحين في حلب أيضا قد تكون له عواقب بعيدة المدى. إذ من شأنه تعزيز النفوذ الإقليمي لتركيا، من خلال دعم وكلائها، وعلى رأسهم الجيش الوطني السوري، مما يسهل وصولها إلى شمال سوريا. كذلك، وبما أن أنقرة تسعى إلى تقوية مكانتها كوسيط رئيسي، فيمكن أن يعيد هذا التطور تشكيل توازن القوى في سوريا ويعقد الجهود المبذولة للتفاوض على سلام دائم.
من جانب آخر، تمثل التطورات الجارية فرصة استراتيجية لإسرائيل، إذ يمكن أن يؤدي انهيار محور الأسد وإيران وحزب الله في حلب إلى تحويل الموارد والاهتمام بعيدا عن إسرائيل، مما يسمح لها بالحفاظ على الضغط على غزة والجبهات الأخرى حسب الحاجة.
فضلا عن ذلك، فإن سقوط حلب يعد كارثة لنظام الأسد، الذي يواجه احتمال فقدان المزيد من الأراضي وحتى الانكماش في العاصمة دمشق والمناطق المحيطة بها، مما يعزز احتمال تجزئة سوريا، ويشير إلى بداية مرحلة جديدة في الحرب السورية.
وفق الناشط السياسي العمر فقد منحت ""البيانات الوطنية التي أصدرتها إدارة العمليات لأهل حلب والمسيحيين بعدد من المناطق ولعموم الشعب السوري وللمجتمع الدولي، وأيضا للعراق وروسيا، نوعا من الاهتمام بدورها وبتوجهها الذي تقول إنه قائم على بناء دولة ديمقراطية لكل السوريين"".
في ظل التطورات الميدانية المتسارعة وتقلص مساحة العمل الدبلوماسي، يكشف انهيار الخطوط الأمامية للنظام التي تم تأمينها بشق الأنفس من قبل روسيا وإيران عن نقاط ضعف كبيرة في نظام الأسد ويثير تساؤلات حول مستقبل الصراع المستمر منذ سنوات.
","
                                        بعد إعلان فصائل المعارضة السورية شن هجوم مباغت على قوات نظام بشار الأسد، تواصل الجمعة إحراز تقدم ملحوظ والسيطرة على مدن استراتيجية، ما ينذر بتغييرات جيوسياسية ويعزز احتمالات تعقيد الأزمة وتقليص مساحة العمل الدبلوماسي. هذا السقوط السريع والمتتالي للمدن والبلدات يعزى وفق مراقبين إلى عدة عوامل، أبرزها حالة الضعف البنيوي التي يعيشها النظام، واستقواء الفصائل المسلحة وإعادة رص صفوفها، ثم تأثير الأطراف الخارجية، ناهيك عن الأزمة الإنسانية المستمرة.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20241206-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D9%85%D8%A7-%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D9%85%D8%AA%D8%BA%D9%8A%D8%B1%D8%A7%D8%AA-%D8%A7%D9%84%D8%AC%D9%8A%D9%88%D8%B3%D9%8A%D8%A7%D8%B3%D9%8A%D8%A9-%D9%81%D9%8A-%D8%B2%D8%B9%D8%B2%D8%B9%D8%A9-%D9%81%D8%B5%D8%A7%D8%A6%D9%84-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%B1%D8%B6%D8%A9-%D9%84%D9%84%D8%AE%D8%B7%D9%88%D8%B7-%D8%A7%D9%84%D8%A3%D9%85%D8%A7%D9%85%D9%8A%D8%A9-%D9%84%D9%86%D8%B8%D8%A7%D9%85-%D8%A7%D9%84%D8%A3%D8%B3%D8%AF,06/12/2024 - 17:33,"

                                    الشرق الأوسط
                            "
7,France 24,رومانيا: المحكمة الدستورية تلغي الانتخابات الرئاسية قبل يومين من الجولة الثانية,"
في بيان الجمعة، قالت المحكمة الدستورية في رومانيا إنها ""تلغي عملية انتخاب رئيس روماني برمتها"" من أجل ""ضمان صحة وقانونية"" التصويت، كما طلبت بدء ""العملية الانتخابية"" من جديد. وفي الجولة الأولى، تصدر النتائج المرشح القومي كالين جورجيسكو، الأمر الذي شكل صدمة.
وأضافت المحكمة الدستورية أن ""الحكومة ستحدد موعدا جديدا"" للانتخابات في وقت لاحق، بعدما كانت قد صادقت على نتائج الجولة الأولى في وقت سابق من الأسبوع، وذلك بعد إعادة فرز الأصوات.
ولكن في هذه الأثناء، اتخذت السلطات قرار رفع السرية عن وثائق استخبارية تدعم الاتهامات بشأن ""دور"" كبير لمنصة تيك توك في الحملة لصالح جورجيسكو، مع الإشارة إلى أن روسيا أدت دورا في هذا المجال.
هذا، وتقدم في الجولة الأولى المرشح القومي كالين جورجيسكو، متغلبا على المرشحين الأوفر حظا في صفوف الأحزاب الموجودة في السلطة.
ولطالما أعلن هذا المسؤول الكبير السابق تأييده للوقف التام للمساعدات العسكرية لأوكرانيا المجاورة. وينتقد جورجيسكو (62 عاما) الاتحاد الأوروبي وحلف شمال الأطلسي بشكل منتظم. وعلى الرغم من أنه أبدى في الماضي إعجابه بالرئيس الروسي فلاديمير بوتين، إلا أنه تجنب مؤخرا اتخاذ موقف واضح بشأنه.
","
                                        قررت المحكمة الدستورية في رومانيا الجمعة إلغاء الانتخابات الرئاسية قبل يومين من الجولة الثانية، في فصل جديد من عملية فوضوية تشوبها شكوك بشأن تدخل روسي لصالح مرشح اليمين المتطرف. وفاز في الجولة الأولى المرشح القومي كالين جورجيسكو، متغلبا على المرشحين الأوفر حظا في صفوف الأحزاب الموجودة في السلطة.                ",https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20241206-%D8%B1%D9%88%D9%85%D8%A7%D9%86%D9%8A%D8%A7-%D8%A7%D9%84%D9%85%D8%AD%D9%83%D9%85%D8%A9-%D8%A7%D9%84%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D9%8A%D8%A9-%D8%AA%D9%84%D8%BA%D9%8A-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A9-%D9%82%D8%A8%D9%84-%D9%8A%D9%88%D9%85%D9%8A%D9%86-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9,06/12/2024 - 19:09,"

                                    أوروبا
                            "
8,France 24,فرنسا: من هم المرشحون لخلافة بارنييه على رأس الحكومة المقبلة؟,,"
                                        تداولت الأوساط السياسية والإعلامية في فرنسا عدة أسماء مرشحة لخلافة رئيس الحكومة ميشال بارنييه، الذي صادق البرلمان الأربعاء على مقترح لحجب الثقة عنه فيما تمر البلاد بأزمة سياسية خانقة واضطرابات اجتماعية. وأكد الرئيس إيمانويل ماكرون الخميس إنه سيختار قريبا رئيسا جديدا للحكومة. فمن هم أبرز المرشحين لتولي المنصب؟                ",https://www.france24.com/ar/%D9%81%D8%B1%D9%86%D8%B3%D8%A7/20241206-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%AD%D8%AC%D8%A8-%D8%A7%D9%84%D8%AB%D9%82%D8%A9-%D8%A7%D9%84%D8%A8%D8%B1%D9%84%D9%85%D8%A7%D9%86-%D8%A8%D8%A7%D8%B1%D9%86%D9%8A%D9%8A%D9%87-%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D8%AA%D8%B4%D9%83%D9%8A%D9%84-%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%A7%D9%84%D9%8A%D9%85%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%AA%D8%B7%D8%B1%D9%81-%D8%A7%D9%84%D9%8A%D8%B3%D8%A7%D8%B1,06/12/2024 - 07:59,"

                                    فرنسا
                            "
9,France 24,النساء والفنون القتالية: تمكين للعقل والجسد,"
من خلال تجربتها، استطاعت لِينا أن تخلق منصة لتعليم النساء ليس فقط فنون القتال، بل أيضًا مهارات تعزز ثقتهن بأنفسهن وتمنحهن القوة النفسية والبدنية لمواجهة التحديات اليومية. في هذا السياق، سعت إلى تغيير المفاهيم الثقافية والاجتماعية حول دور النساء في المجتمع، وتوفير بيئة آمنة لهن لتطوير مهاراتهن.
اليوم، أصبح مشروع ""She Fighter"" منتشرا في أكثر من ثلاثين دولة، وهو ما يعكس تأثيره الواسع على النساء حول العالم. كما حازت لينا على جوائز عدة.
تُحدثنا لينا اليوم عن تجربتها والتحديات التي واجهتها في بداية مشروعها، وكيف ساهمت أكاديميتها في تحسين حياة العديد من النساء. كما نناقش رؤيتها المستقبلية للمشروع وخططها لتوسيع نطاق تأثيره في السنوات القادمة وكيف تسعى إلى بناء مجتمع أقوى وأكثر قدرة على مواجهة مختلف التحديات بفضل قوة النساء وثقتهن بأنفسهن.","
                                                في هذه الحلقة من برنامج ""هي الحدث""، نسلط الضوء على قصة لينا خليفة، مؤسسة أكاديمية ""She Fighter""، التي تعد أول أكاديمية في الشرق الأوسط متخصصة في تدريب النساء على فنون الدفاع عن النفس. انطلقت فكرة المشروع بعد تعرض صديقتها للعنف الأسري على يد والدها وأخيها، وهو ما دفع لينا إلى تأسيس هذا المركز بهدف تمكين النساء وحمايتهن من العنف.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%87%D9%8A-%D8%A7%D9%84%D8%AD%D8%AF%D8%AB/20241206-%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A1-%D9%88%D8%A7%D9%84%D9%81%D9%86%D9%88%D9%86-%D8%A7%D9%84%D9%82%D8%AA%D8%A7%D9%84%D9%8A%D8%A9-%D8%AA%D9%85%D9%83%D9%8A%D9%86-%D9%84%D9%84%D8%B9%D9%82%D9%84-%D9%88%D8%A7%D9%84%D8%AC%D8%B3%D8%AF,06/12/2024 - 16:23,"

                                    مجتمع
                            "
