,source,title,content,description,url,published_at,tags
0,France 24,الحركة الطلابية في الجامعات: هل توجد أطراف توظف الاحتجاجات؟,"
لمشاهدة جميح حلقات برنامج ""النقاش"" اضغط هنا","
                                                في حلقة اليوم من برنامج "" النقاش"" يتحدث توفيق مجيد عن التحركات الطلابية في أكثر من جامعة أمريكية وفي معهد العلوم السياسية في باريس وبعض الجامعات الأخرى. مظاهرات تسببت في اشتباكات عنيفة في جامعة جامعة كاليفورنيا ولوس أنجلوس. بدأ الجدل عن حق الطلاب في إتخاذ مثل هذه المواقف ولماذا لم يتحركوا عندما بدأت الحرب في أوكرانيا أو في أماكن أخرى عبر العالم. ضيوف الحلقة : شربل شعيا طالب ماجستير في القانون الدستوري في جامعة السوربون - باريس 1، والفاتح محمد آدم طالب ماجستير في العلوم الإنسانية والاجتماعية في جامعة باريس سيتي، ومن واشنطن حازم الغبرا مستشار سابق بوزارة الخارجية الأمريكية.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%A7%D9%84%D9%86%D9%82%D8%A7%D8%B4/20240502-%D8%A7%D9%84%D8%AD%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%B7%D9%84%D8%A7%D8%A8%D9%8A%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A7%D8%AA-%D9%87%D9%84-%D8%AA%D9%88%D8%AC%D8%AF-%D8%A3%D8%B7%D8%B1%D8%A7%D9%81-%D8%AA%D9%88%D8%B8%D9%81-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA,02/05/2024 - 21:03,"

                                    الشرق الأوسط
                            "
1,France 24,"إسرائيل تعتبر قطع كولومبيا للعلاقات الدبلوماسية معها ""مكافأة"" لحماس والحركة الفلسطينية ترحب","
""انتصار لتضحيات شعبنا ولقضيته العادلة"" بهذه الكلمات رحبت حركة حماس فجر الخميس بقرار كولومبيا قطع علاقاتها مع إسرائيل بسبب الحرب الدائرة منذ أكثر من ستة أشهر في قطاع غزة.
وقالت الحركة في بيان ""نثمّن عاليا موقف الرئيس الكولومبي غوستافو بيترو الذي أعلن قطع العلاقات الدبلوماسية مع الكيان الصهيوني المحتل، على ضوء استمرار حرب الإبادة التي يرتكبها جيش الاحتلال النازي ضد شعبنا الفلسطيني في قطاع غزة، ونعتبر هذا الموقف انتصاراً لتضحيات شعبنا ولقضيته العادلة"".
وأضاف البيان ""ندعو دول أمريكا الجنوبية وكافة الدول إلى قطع علاقاتها الدبلوماسية بشكلٍ كامل مع هذا الكيان الفاشي المارق الذي يواصل جرائمه بحق شعبنا، ويضرب بعرض الحائط كافة القوانين والأعراف الدولية"".
بالمقابل، رأت إسرائيل في قرار كولومبيا قطع العلاقات الدبلوماسية معها ""مكافأة"" لحماس. وكتب وزير الخارجية الإسرائيلي يسرائيل كاتس عبر منصة إكس أن ""الرئيس الكولومبي وعد بمكافأة القتلة والمغتصبين من حماس، واليوم وفى بوعده""، معتبرا أن ""التاريخ سيذكر أن غوستافو بيترو قرر الوقوف في صف أحقر الوحوش التي عرفتها البشرية"".
وكان الرئيس الكولومبي  قد أعلن الأربعاء أن بلاده ستقطع علاقاتها الدبلوماسية مع إسرائيل، متهما رئيس وزراء الدولة العبرية بنيامين نتانياهو بأنّه ""مرتكب إبادة جماعية"" في قطاع غزة.
وبيترو هو أول رئيس يساري لكولومبيا، وسبق له أن وجه انتقادات لاذعة لإسرائيل على خلفية الحرب التي تخوضها ضد حماس منذ 7 تشرين الأول/أكتوبر إثر الهجوم غير المسبوق الذي شنته الحركة الفلسطينية على جنوب الدولة العبرية.
وفي 20 شباط/فبراير قال بيترو ""في غزة، هناك إبادة جماعية""، مؤيدا بذلك تصريحات أدلى بها نظيره البرازيلي لويس أناسيو لولا دا سيلفا وأثارت أزمة دبلوماسية بعدما قارن بين الهجوم الإسرائيلي على غزة والمحرقة اليهودية على أيدي النازيين.
ودعمت كولومبيا والبرازيل الشكوى التي تقدمت بها جنوب إفريقيا ضد إسرائيل أمام محكمة العدل الدولية، وتتهمها فيها بانتهاك اتفاقية منع جريمة الابادة الجماعية التي تم إقرارها عام 1948.
","
                                        وصفت إسرائيل قرار كولومبيا قطع العلاقات الدبلوماسية معها بسبب الحرب الدائرة منذ أكثر من ستة أشهر في قطاع غزة بأنه ""مكافأة"" لحماس. فيمتا رحبت الحركة الفلسطينية فجر الخميس بقرار كولومبيا معتبرة أن موقف بوغوتا يمثل ""انتصارا لتضحيات شعبنا ولقضيته العادلة"".                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20240502-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D8%B9%D8%AA%D8%A8%D8%B1-%D9%82%D8%B7%D8%B9-%D9%83%D9%88%D9%84%D9%88%D9%85%D8%A8%D9%8A%D8%A7-%D9%84%D9%84%D8%B9%D9%84%D8%A7%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D8%AF%D8%A8%D9%84%D9%88%D9%85%D8%A7%D8%B3%D9%8A%D8%A9-%D9%85%D8%B9%D9%87%D8%A7-%D9%85%D9%83%D8%A7%D9%81%D8%A3%D8%A9-%D9%84%D8%AD%D9%85%D8%A7%D8%B3-%D9%88%D8%A7%D9%84%D8%AD%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D8%A9-%D8%AA%D8%B1%D8%AD%D8%A8,02/05/2024 - 19:23,"

                                    الشرق الأوسط
                            "
2,France 24,سابقة في مجال الطب: جلد اصطناعي يعيد حاسة اللمس التالفة!,,"
                                                 في فقرة اليوم نتحدث عن سابقة في مجال الطب: ابتكار جلد اصطناعي يعيد حاسة اللمس التالفة، رغم أن الأبحاث بخصوص زراعة الجلد وابتكار جلد اصطناعي بدأت منذ عقود.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%AA%D9%83%D9%86%D9%88/20240502-%D8%B3%D8%A7%D8%A8%D9%82%D8%A9-%D9%81%D9%8A-%D9%85%D8%AC%D8%A7%D9%84-%D8%A7%D9%84%D8%B7%D8%A8-%D8%AC%D9%84%D8%AF-%D8%A7%D8%B5%D8%B7%D9%86%D8%A7%D8%B9%D9%8A-%D9%8A%D8%B9%D9%8A%D8%AF-%D8%AD%D8%A7%D8%B3%D8%A9-%D8%A7%D9%84%D9%84%D9%85%D8%B3-%D8%A7%D9%84%D8%AA%D8%A7%D9%84%D9%81%D8%A9,02/05/2024 - 14:25,"

                                    الشرق الأوسط
                            "
3,France 24,الجزائر: مطالب بضمانات مقابل المشاركة في الرئاسيات؟,,"
                                                 يتوقف حكيم بالطيفة في فقرة وجها لوجه عند مطالبة أحزاب سياسية في الجزائر بضمانات كشرط أساسي للمشاركة في الانتخابات الرئاسية المبكرة في البلاد، وعند حصيلة الرئيس عبد المجيد تبون، مع الضيفين من الجزائر العاصمة، السيد إسماعيل قوادرية النائب في البرلمان الجزائري عن حزب جبهة المستقبل والسيد حبيب براهميّة الأمين الأول لحزب جيل جديد المعارض.                     ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%88%D8%AC%D9%87%D8%A7-%D9%84%D9%88%D8%AC%D9%87/20240502-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D9%85%D8%B7%D8%A7%D9%84%D8%A8-%D8%A8%D8%B6%D9%85%D8%A7%D9%86%D8%A7%D8%AA-%D9%85%D9%82%D8%A7%D8%A8%D9%84-%D8%A7%D9%84%D9%85%D8%B4%D8%A7%D8%B1%D9%83%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B1%D8%A6%D8%A7%D8%B3%D9%8A%D8%A7%D8%AA,02/05/2024 - 22:48,"

                                    الأخبار المغاربية
                            "
4,France 24,تونس: وقفة تضامن مع الصحفيين شذى الحاج مبارك ومحمد بوغلاب,,"
                                                تونس: وقفة تضامن مع الصحفيين شذى الحاج مبارك ومحمد بوغلاب                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240502-%D9%86%D9%82%D8%A7%D8%A8%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D9%81%D9%8A%D9%8A%D9%86,02/05/2024 - 22:10,"
                                    الأخبار المغاربية
                            "
5,France 24,إسرائيل تدعو حلفاءها إلى معارضة تهم محتملة من الجنائية الدولية مرتبطة بحرب غزة,"
عبرت إسرائيل عن معارضتها لاحتمال توجيه محكمة الجنايات الدولية تهما إلى أعضاء في الحكومة الإسرائيلية بسبب الحرب في غزة. ووصف رئيس الوزراء الإسرائيلي الخطوة المحتملة من الجنائية الدولية بأنها ستكون ""فضيحة تاريخية"". وأدت الحرب الإسرائيلية في القطاع المحاصر إلى مقتل 34568 أغلبهم من النساء والأطفال حسب وزارة الصحة المحلية التابعة لحماس. وتواجه إسرائيل اتهامات من قبل هيئات تابعة للأمم المتحدة وجماعات حقوقية بانتهاك القانون الإنساني الدولي، لكن تل أبيب تنفي ذلك.
ويمكن للمحكمة الجنائية الدولية توجيه اتهامات للأفراد بارتكاب جرائم حرب وجرائم ضد الإنسانية وإبادة جماعية، وهي تحقق حاليا في الهجوم الذي شنته حماس ضد إسرائيل في السابع من تشرين الأول/ أكتوبر والحملة العسكرية الإسرائيلية المدمرة على قطاع غزة، والتي تقترب الآن من دخول شهرها الثامن.
وإسرائيل ليست عضوا في المحكمة ولا تعترف بولايتها القضائية، لكن تم قبول الأراضي الفلسطينية كدولة عضو في 2015.
واعتبر الرئيس الإسرائيلي اسحق هرتزوغ الأربعاء أن احتمال قيام المحكمة الجنائية الدولية بتوجيه التهم إلى قادة إسرائيليين على خلفية الحرب في غزة، يمثل ""خطرا على الديمقراطيات""، داعيا حلفاءه إلى ""معارضة"" ذلك.
وقال مسؤولون إسرائيليون لصحيفة ""نيويورك تايمز"" إنهم يتوقعون أن تصدر الجنائية الدولية مذكرات توقيف ضد أعضاء في الحكومة الاسرائيلية، وربما رئيس الوزراء بنيامين نتانياهو، في ما يتصل بإدارة العمليات العسكرية المدمرة التي شنتها إسرائيل في قطاع غزة ردا على هجوم غير مسبوق نفذته حماس في 7 تشرين الأول/أكتوبر.
وبحسب الصحيفة الأمريكية، فإن المحكمة الجنائية الدولية تدرس أيضا توجيه التهم إلى قادة من حركة حماس.
وقال هرتزوغ عند استقباله وزير الخارجية الأمريكي أنتوني بلينكن في تل أبيب إن ""محاولة استخدام المحكمة الجنائية الدولية ضد إسرائيل التي تحارب الإرهاب، تشكل خطرا واضحا ومباشرا على الديمقراطيات والدول الحرة المؤيدة للسلام التي تحترم قواعد القانون الدولي"".
وأضاف ""أدعو حلفاءنا وأصدقاءنا إلى معارضة ورفض مثل هذا الأمر""، مشددا على أن ""إسرائيل لديها نظام قضائي فعال جدا لاحق أعلى سلطات هذا البلد، مثلهم مثل أي مواطن. ونحن فخورون بذلك"".
وقالت الولايات المتحدة الإثنين إنها ""لا تؤيد"" تحقيق المحكمة الجنائية الدولية في ممارسات إسرائيل في قطاع غزة.
من جانبه، أكد رئيس الوزراء الإسرائيلي بنيامين نتانياهو الإثنين أن هدف مذكرات التوقيف بحق قادة اسرائيليين، وفي حال صدورها، سيكون ""تهديد قادة وجنود إسرائيل وبشكل خاص لشل قدرة إسرائيل على الدفاع عن نفسها""، داعيا ""قادة العالم الحر"" إلى ""إدانة هذه الخطوة الفاضحة، بشدة"".
ورأى نتانياهو في تصريح مصور أن ""احتمال إصدار (المحكمة) مذكرات اعتقال ضد قادة جيش الدفاع الإسرائيلي وقادة الدولة بتهمة ارتكاب جرائم حرب، هذا الاحتمال سيكون فضيحة تاريخية"".
وتؤكد المحكمة أن لها اختصاص النظر في أي جرائم حرب محتملة يرتكبها مقاتلو حماس في إسرائيل والقوات الإسرائيلية في قطاع غزة.
وقالت مصادر لرويترز إن ممثلي ادعاء من المحكمة الجنائية الدولية أجروا مقابلات مع موظفين في أكبر مستشفيين في غزة، في أول تأكيد على إجراء محققين من المحكمة مقابلات مع مسعفين بخصوص جرائم محتملة في غزة.
وقال أحد المصادر إن الأحداث التي وقعت في محيط المستشفيين قد تكون جزءا من التحقيق الذي تجريه المحكمة.
فرانس24/ أ ف ب/ رويترز","
                                        تتزايد التوقعات بأن توجه محكمة الجنايات الدولية تهما لأعضاء في الحكومة الإسرائيلية بسبب الحرب الدائرة في غزة منذ حوالي ثمانية أشهر. واستبقت تل أبيب هذه التهم المحتملة بدعوة حلفائها إلى معارضتها. وعبّر مسؤولون إسرائيليون عن قلقهم في الأيام القليلة الماضية من أن تصدر المحكمة مذكرات اعتقال بحق مسؤولين حكوميين كبار، فيما قد يكون أخطر إجراء قانوني دولي يتخذ ضد إسرائيل منذ اندلاع حرب غزة في تشرين الأول/ أكتوبر الماضي.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20240502-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D8%AF%D8%B9%D9%88-%D8%AD%D9%84%D9%81%D8%A7%D8%A1%D9%87%D8%A7-%D8%A5%D9%84%D9%89-%D9%85%D8%B9%D8%A7%D8%B1%D8%B6%D8%A9-%D8%AA%D9%87%D9%85-%D9%85%D8%AD%D8%AA%D9%85%D9%84%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%AC%D9%86%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9-%D9%85%D8%B1%D8%AA%D8%A8%D8%B7%D8%A9-%D8%A8%D8%AD%D8%B1%D8%A8-%D8%BA%D8%B2%D8%A9,02/05/2024 - 04:24,"

                                    الشرق الأوسط
                            "
6,France 24,غزة: هل تبددت آمال الهدنة؟,,"
                                                في عدد اليوم من برنامج ""حدث اليوم"" يتناول توفيق مجيد موضوع الهدنة في غزة، إذ لم تقدم حركة حماس بعد ردها على مقترح الهدنة والإفراج عن الرهائن. بلينكن يطالب بالإسراع في قبول المقترح والجيش الإسرائيلي واصل قصفه للقطاع. فهل حل الشك محل التفاؤل الذي ظهر قبل أيام؟ ضيف الحلقة : بشير عبد الفتاح  خبير في مركز الأهرام للدراسات السياسية والأستراتيجية.                     ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%AD%D8%AF%D8%AB-%D8%A7%D9%84%D9%8A%D9%88%D9%85/20240502-%D8%BA%D8%B2%D8%A9-%D9%87%D9%84-%D8%AA%D8%A8%D8%AF%D8%AF%D8%AA-%D8%A2%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D9%87%D8%AF%D9%86%D8%A9,02/05/2024 - 20:02,"

                                    الشرق الأوسط
                            "
7,France 24,تفاصيل بنود العرض الإسرائيلي المقدم لحماس من أجل وقف إطلاق النار في غزة,,"
                                                حثّ وزير الخارجية الأمريكي أنتوني بلينكن حركة حماس على قبول اقتراح الهدنة في غزة مجدِّدا معارضة واشنطن للهجوم الذي تصر إسرائيل على شنه على رفح المكتظة بالمدنيين في جنوب القطاع، فيما يتواصل القصف والقتال في غزة.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240502-%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-%D8%A8%D9%86%D9%88%D8%AF-%D8%A7%D9%84%D8%B9%D8%B1%D8%B6-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%A7%D9%84%D9%85%D9%82%D8%AF%D9%85-%D9%84%D8%AD%D9%85%D8%A7%D8%B3-%D9%85%D9%86-%D8%A3%D8%AC%D9%84-%D9%88%D9%82%D9%81-%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D9%86%D8%A7%D8%B1,02/05/2024 - 02:08,"
                                    الأخبار المغاربية
                            "
8,France 24,رونالدو يقود النصر إلى نهائي كأس السعودية لمواجهة غريمه التقليدي الهلال,"
تمكن النجم البرتغالي كريستيانو رونالدو أن يعبر بفريقه النصر إلى نهائي كأس السعودية في كرة القدم بعد تسجيله هدفين في مرمى الخليج في مباراة فاز بها النصر الأربعاء بثلاثة أهداف لهدف.
وسجل ثلاثية النصر رونالدو (17 و57) والسنغالي ساديو مانيه (37 من ركلة جزاء)، بينما سجل هدف الخليج الوحيد، فواز (82).
وبهذا، يصل رونالدو إلى هدفه الرابع في النسخة الحالية لكأس السعودية، وذلك خلال ثلاث مباريات خاضها ضمن البطولة، بينما وصل إلى الهدف رقم 38 هذا الموسم في كافة المسابقات، في 39 مباراة.
وعرفت مجريات اللقاء منذ البداية ضغطا مبكرا من جانب النصر، لتسجيل الهدف الأول في شباك الخليج، وخطف بطاقة العبور إلى الدور القادم من المسابقة. إذ نجح رونالدو في افتتاح باب التسجيل مستغلا تمريرة من جانب أيمن يحيى (17). ثم حصل النصر على ركلة جزاء ترجمها بنجاح مانيه (37).
وحاول لاعبو الخليج تقليص الفارق قبل نهاية الشوط الأول لكنهم لم يفلحوا. في ذلك
ودفع مدرب الخليج البرتغالي بدرو إيمانويل بالثنائي عبد الإله هوساوي وفواز الطريس، بدلا من فابيو مارتينيز، ومنصور حمزي في مطلع الشوط الثاني.
ولكن، نجح أيمن يحيى من جديد بصناعة الهدف الثاني لرونالدو والثالث لنادي النصر في شباك نادي الخليج (57).
ومن جهته، استطاع الخليج تقليص الفارق في الدقيقة 82 عن طريق فواز الطريس بتسجيله هدفا في شباك دافيد أوسبينا حارس النصر.
وبهذا الفوز يضرب النصر موعدا مع الهلال بعد فوز الأخير على الاتحاد 2-1 الثلاثاء الماضي.
ويأمل النصر في مصالحة جماهيره بالتتويج بالكأس للخروج من الموسم بلقب على أقل تقدير، فيما يسعى الهلال لمواصلة انجازاته والحفاظ على سجله المحلي نظيفا بدون خسارة.
وستقام المباراة النهائية يوم 31 أيار/مايو الجاري على أرضية مدينة الملك عبد الله الرياضية ""الجوهرة المشعة"".
ويذكر أن الهلال والنصر التقيا في نهائي كأس الملك، في خمس نسخ من قبل، حقق الهلال اللقب في 3 مناسبات، وتوج النصر في مناسبتين.
فرانس24/ أ ف ب","
                                        استطاع النجم البرتغالي كريستيانو رونالدو قيادة فريقه النصر، لبلوغ نهائي كأس السعودية لكرة القدم بتسجيله هدفين في مرمى الخليج في المباراة التي انتهت بفوز فريقه 3-1 الأربعاء على ملعب الأول بارك بالرياض ليضرب موعدا مع غريمه التقليدي الهلال. ويأمل النصر في مصالحة جماهيره بالتتويج بالكأس للخروج من الموسم بلقب على أقل تقدير، فيما يسعى الهلال لمواصلة إنجازاته والحفاظ على سجله المحلي نظيفا بدون خسارة.                ",https://www.france24.com/ar/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/20240502-%D8%B1%D9%88%D9%86%D8%A7%D9%84%D8%AF%D9%88-%D9%8A%D9%82%D9%88%D8%AF-%D8%A7%D9%84%D9%86%D8%B5%D8%B1-%D8%A5%D9%84%D9%89-%D9%86%D9%87%D8%A7%D8%A6%D9%8A-%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D8%BA%D8%B1%D9%8A%D9%85%D9%87-%D8%A7%D9%84%D8%AA%D9%82%D9%84%D9%8A%D8%AF%D9%8A-%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84,02/05/2024 - 09:08,"

                                    رياضة
                            "
9,France 24,"الاتحاد الأوروبي سيقدم دعما ""لاستقرار"" لبنان ومكافحة عمليات تهريب اللاجئين","
قالت رئيسة المفوضية الأوروبية أورسولا فون دير لاين الخميس خلال مؤتمر صحفي في العاصمة اللبنانية بيروت إثر لقائها الرئيس القبرصي ورئيس حكومة تصريف الأعمال اللبناني نجيب ميقاتي ""أستطيع الإعلان عن حزمة مالية بقيمة مليار يورو للبنان، ستكون متاحة بدءا من هذا العام حتى 2027"" من أجل المساهمة في ""الاستقرار الاقتصادي والاجتماعي"".
وأضافت مخاطبة السلطات ""نعوّل على تعاونكم الجيد لمنع الهجرة غير النظامية ومكافحة تهريب المهاجرين"" انطلاقا من لبنان.
ومن جهتها، تقول قبرص إنها تشهد تدفقا متزايدا للمهاجرين السوريين من لبنان بشكل غير نظامي، خاصة منذ اندلاع الحرب بين إسرائيل وحماس في السابع من تشرين الأول/أكتوبر. وتعتبر أن التصعيد عند الحدود بين حزب الله وإسرائيل أضعف جهود لبنان في مراقبة مياهه الإقليمية ومنع مغادرة قوارب المهاجرين.
هذا، ومنذ مطلع العام حتى الرابع من نيسان/أبريل، وصل قبرص أكثر من أربعين قاربا على متنها نحو 2500 شخص، وفق تقديرات مفوضية الأمم المتحدة السامية لشؤون اللاجئين، التي لم تحدد عدد القوارب التي انطلقت من لبنان وتلك التي انطلقت من سوريا.
ويشار إلى أن نيقوسيا أعادت عددا من القوارب إلى لبنان في الأسابيع الأخيرة، في عمليات تصر على أنها قانونية، بموجب اتفاقية ثنائية أُبرمت قبل سنوات مع بيروت بشأن إعادة المهاجرين غير النظاميين.
وكان قد زار الرئيس القبرصي نيكوس خريستودوليديس لبنان في الثامن من نيسان/أبريل، وبحث مع ميقاتي في مسألة اللاجئين وكيفية ضبط تدفقهم باتجاه بلاده.
ومن جانبه، قال ميقاتي خلال المؤتمر الصحفي ذاته ""الواقع الحالي لهذا الموضوع بات أكبر من قدرة لبنان على التحمّل، خصوصا وأن عدد النازحين بات يناهز ثلث عدد اللبنانيين، مع ما يترتب على ذلك من أعباء وتحديات تضاعف من أزمة لبنان الاقتصادية والمالية وتهالك بناه التحتية"".
ويذكر أن لبنان الذي يشهد أزمة اقتصادية حادة منذ العام 2019، يستضيف نحو مليونَي سوري، أقلّ من 800 ألف منهم مسجلون لدى الأمم المتحدة.
وتأتي زيارة المسؤولة الأوروبية في وقت عمدت فيه قبرص في الفترة الأخيرة على إعادة قوارب مهاجرين تنطلق بصورة غير نظامية من السواحل اللبنانية باتجاهها، بينما تكرر السلطات اللبنانية مطالبة المجتمع الدولي بإعادة السوريين الى بلدهم، بعدما توقفت المعارك في محافظات سورية عدة.
هذا، ويبحث المهاجرون الذين يبدؤون رحلتهم على متن قوارب غالبا ما تبحر من شمال لبنان عن حياة أفضل في دول أوروبية، ويتوجه معظمهم إلى قبرص، الجزيرة المتوسطية التي تبعد أقل من 200 كيلومتر عن لبنان.
فرانس24/ أ ف ب","
                                        كشفت رئيسة المفوضية الأوروبية أورسولا فون دير لاين الخميس من بيروت عن مساعدات بقيمة مليار يورو دعما ""لاستقرار"" لبنان، معولة على ""التعاون الجيد"" من أجل مكافحة عمليات تهريب اللاجئين انطلاقا من السواحل اللبنانية. فيما يبحث المهاجرون الذين يبدؤون رحلتهم على متن قوارب غالبا ما تبحر من شمال لبنان عن حياة أفضل في دول أوروبية.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20240502-%D8%A7%D9%84%D8%A7%D8%AA%D8%AD%D8%A7%D8%AF-%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D9%8A-%D8%B3%D9%8A%D9%82%D8%AF%D9%85-%D8%AF%D8%B9%D9%85%D8%A7-%D9%84%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1-%D9%84%D8%A8%D9%86%D8%A7%D9%86-%D9%88%D9%85%D9%83%D8%A7%D9%81%D8%AD%D8%A9-%D8%B9%D9%85%D9%84%D9%8A%D8%A7%D8%AA-%D8%AA%D9%87%D8%B1%D9%8A%D8%A8-%D8%A7%D9%84%D9%84%D8%A7%D8%AC%D8%A6%D9%8A%D9%86,02/05/2024 - 12:21,"

                                    الشرق الأوسط
                            "
