,source,title,content,description,url,published_at,tags
0,France 24,استهداف قيادة فتح وتجويع الفلسطينيين لن يحقق الأمن في المنطقة,,"
                                                كثّفت إسرائيل ضرباتها على لبنان، وقتلت الأربعاء القيادي في الجناح العسكري لحركة فتح خليل المقدح في غارة في صيدا، في أول استهداف للحركة الفلسطينية منذ بدء الحرب في غزة حيث نفذت مجددا ضربات دامية أوقعت نحو 30 قتيلا وفق الدفاع المدني في القطاع.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240822-%D8%A7%D8%B3%D8%AA%D9%87%D8%AF%D8%A7%D9%81-%D9%82%D9%8A%D8%A7%D8%AF%D8%A9-%D9%81%D8%AA%D8%AD-%D9%88%D8%AA%D8%AC%D9%88%D9%8A%D8%B9-%D8%A7%D9%84%D9%81%D9%84%D8%B3%D8%B7%D9%8A%D9%86%D9%8A%D9%8A%D9%86-%D9%84%D9%86-%D9%8A%D8%AD%D9%82%D9%82-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9,22/08/2024 - 13:52,"
                                    الأخبار المغاربية
                            "
1,France 24,قتلى وجرحى في قصف إسرائيلي على مخيم طولكرم,,"
                                                قالت وزارة الصحة الفلسطينية إن قصفا بطائرات مسيرة خلال عملية عسكرية إسرائيلية في مدينة طولكرم بالضفة الغربية المضطربة  الخميس أسفر عن مقتل ثلاثة فلسطينيين. وقال الجيش الإسرائيلي في بيان إن القصف الذي وقع في مخيم طولكرم للاجئين كان يستهدف مسلحين.                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240822-%D9%82%D8%AA%D9%84%D9%89-%D9%88%D8%AC%D8%B1%D8%AD%D9%89-%D9%81%D9%8A-%D9%82%D8%B5%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D8%B9%D9%84%D9%89-%D9%85%D8%AE%D9%8A%D9%85-%D8%B7%D9%88%D9%84%D9%83%D8%B1%D9%85,22/08/2024 - 10:46,"
                                    الأخبار المغاربية
                            "
2,France 24,موسكو تعلن احباط هجمات جوية أوكرانية غرب البلاد,,"
                                                وقالت وزارة الدفاع الروسية إن دفاعاتها الجوية دمرت 45 طائرة مسيرة إجمالا فوق الأراضي الروسية، منها 11 فوق منطقة موسكوو23 فوق منطقة بريانسك الحدودية وست فوق منطقة بيلجورود وثلاث فوق منطقة كالوجا واثنتين فوق منطقة كورسك. وأفادت وكالة الإعلام الروسية بأنه جرى تدمير طائرتين مسيرتين فوق منطقة تولا التي تحد منطقة موسكو من الشمال.                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240822-%D9%85%D9%88%D8%B3%D9%83%D9%88-%D8%AA%D8%B9%D9%84%D9%86-%D8%A7%D8%AD%D8%A8%D8%A7%D8%B7-%D9%87%D8%AC%D9%85%D8%A7%D8%AA-%D8%AC%D9%88%D9%8A%D8%A9-%D8%A7%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A9-%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%AF,22/08/2024 - 15:33,"
                                    الأخبار المغاربية
                            "
3,France 24,ترامب يشن هجوما لاذعا على كامالا هاريس في أول تجمع انتخابي خارجي له منذ محاولة اغتياله,"
شن الرئيس الأمريكي السابق والمرشح الجمهوري دونالد ترامب  هجوما حادا على منافسته الديمقراطية كامالا هاريس خلال تجمع انتخابي أقيم الأربعاء في ولاية كارولاينا الشمالية، وهو أول تجمع له في الهواء الطلق منذ تعرضه لمحاولة اغتيال قبل شهر.
ومن خلف زجاج مقاوم للرصاص، وصف ترامب هاريس بأنها ""أكثر شخصية يسارية متطرفة"" تدخل السباق الرئاسي، محذرا من أن فوزها سيؤدي إلى ""اختفاء ملايين الوظائف"" واندلاع ""حرب عالمية ثالثة"".
ترامب، الذي عقد تجمعه الانتخابي في متحف الطيران بمدينة آشبورو وسط إجراءات أمنية مشددة، استعاد ذكريات محاولته السابقة لتنظيم فعاليات في الهواء الطلق على الرغم من توصيات جهاز الاستخبارات بالتخلي عنها بعد محاولة اغتياله في بنسيلفانيا. وكان قد أصيب بجروح طفيفة في تلك الحادثة التي أودت بحياة أحد الحاضرين.
وفي الوقت الذي يتزامن فيه تجمع ترامب مع اليوم الثالث لمؤتمر الحزب الديمقراطي في شيكاغو، حيث تُتوقع تسمية كامالا هاريس رسميا كمرشحة الحزب للرئاسة الخميس، شدد ترامب على ضرورة العودة إلى تنظيم تجمعات مفتوحة على الرغم من المخاطر الأمنية.
ويعتزم فريق حماية ترامب اتخاذ تدابير مشددة تشمل استخدام حاجز زجاجي شفاف أمامه خلال التجمعات القادمة.
تأتي هذه التحركات وسط تصاعد التوترات السياسية والأمنية في الولايات المتحدة، مع توقعات بأن تكون ولاية كارولاينا الشمالية من الولايات الحاسمة في الانتخابات الرئاسية المقبلة.
","
                                        في أول تجمع انتخابي خارجي له منذ تعرضه لمحاولة اغتيال، شن الرئيس الأمريكي السابق والمرشح الجمهوري دونالد ترامب هجوما حادا على منافسته الديمقراطية كامالا هاريس. وخلال الحدث الذي أقيم في ولاية كارولاينا الشمالية وسط إجراءات أمنية مشددة، وصف ترامب هاريس بأنها ""أكثر شخصية يسارية متطرفة"" تدخل السباق الرئاسي، محذرا من تداعيات فوزها المحتمل على الاقتصاد والأمن القومي.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20240822-%D9%81%D9%8A-%D8%A3%D9%88%D9%84-%D8%B8%D9%87%D9%88%D8%B1-%D8%B9%D9%84%D9%86%D9%8A-%D9%85%D9%86%D8%B0-%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A9-%D8%A7%D8%BA%D8%AA%D9%8A%D8%A7%D9%84%D9%87-%D8%AA%D8%B1%D8%A7%D9%85%D8%A8-%D9%8A%D8%B4%D9%86-%D9%87%D8%AC%D9%88%D9%85%D8%A7-%D9%84%D8%A7%D8%B0%D8%B9%D8%A7-%D8%B9%D9%84%D9%89-%D9%85%D9%86%D8%A7%D9%81%D8%B3%D8%AA%D9%87-%D9%83%D8%A7%D9%85%D8%A7%D9%84%D8%A7-%D9%87%D8%A7%D8%B1%D9%8A%D8%B3,22/08/2024 - 04:56,"

                                    أمريكا
                            "
4,France 24,زيلينسكي يزور منطقة سومي الحدودية مع كورسك الروسية وبوتين يتهم كييف بمحاولة ضرب محطة نووية,"
أعلن الرئيس الأوكراني فولوديمير زيلينسكي أنه زار الخميس منطقة سومي في شمال أوكرانيا عند الحدود مع كورسك الروسية التي تشهد هجوما واسع النطاق تشنه قوات كييف منذ السادس من آب/أغسطس.
بعد أكثر من عامين من هجوم روسيا على أوكرانيا، أطلقت القوات الأوكرانية في السادس من آب/أغسطس هجوما مباغتا واسع النطاق داخل الأراضي الروسية، وسيطرت على عشرات البلدات.
وقال زيلينسكي عبر فيس بوك ""توجهت إلى المنطقة الحدودية في سومي والتقيت قائد الأركان (أولسكندر) سيرسكي ورئيس الإدارة العسكرية لمنطقة سومي"".
وأضاف أن قواته سيطرت على بلدة أخرى و""عززت صندوق التبادل""، وهو ما يعني أنها أسرت المزيد من الجنود لاستخدامهم في عمليات تبادل مستقبلية.
وقال مسؤولون أوكرانيون إن أهداف الهجوم تشمل إقامة ""منطقة عازلة"" في الأراضي الروسية، والمساهمة في إنهاء الحرب بشروط ""عادلة""، واستنزاف القوات الروسية.
لكن قوات كييف ما زالت تواجه صعوبات في منطقة دونباس (شرق)، حيث يحقق الجيش الروسي مكاسب متتالية.
وقال الرئيس الأوكراني إنه ناقش ""الخطوات المتخذة لتعزيز الدفاع تجاه توريتسك وبوكروفسك"" في دونباس حيث يدور قتال عنيف.
من جهة أخرى، اتهم الرئيس الروسي فلاديمير بوتين الخميس أوكرانيا بمحاولة ضرب المحطة النووية في مدينة كورسك التي يتوقع أن يزورها قريبا المدير العام للوكالة الدولية للطاقة الذرية.
وقال بوتين خلال اجتماع مع أعضاء حكومته وحكام المناطق المحاذية لأوكرانيا نقله التلفزيون ""حاول العدو ضرب المحطة النووية خلال الليل"".
ولم يقدم بوتين تفاصيل أو أدلة مباشرة حول هذا الموضوع، لكنه أكد أن الوكالة الدولية للطاقة الذرية ""أبلغت"" بهذا الهجوم و""وعدت بإرسال أخصائيين لتقييم الوضع"".
ولم ترد الوكالة الدولية للطاقة الذرية التابعة للأمم المتحدة على استفسار وكالة الأنباء الفرنسية.
فرانس24/ أ ف ب","
                                        زار الرئيس الأوكراني، فولوديمير زيلينسكي الخميس منطقة سومي في شمال أوكرانيا عند الحدود مع كورسك الروسية بالتزامن مع شن جيش بلاده هجوما مباغتا واسع النطاق داخل الأراضي الروسية، وسيطرته على عشرات البلدات. من جهة أخرى، اتهم الرئيس الروسي فلاديمير بوتين الخميس أوكرانيا بمحاولة ضرب المحطة النووية في كورسك التي يتوقع أن يزورها قريبا المدير العام للوكالة الدولية للطاقة الذرية.                ",https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20240822-%D8%B2%D9%8A%D9%84%D9%8A%D9%86%D8%B3%D9%83%D9%8A-%D8%B3%D9%88%D9%85%D9%8A-%D9%83%D9%88%D8%B1%D8%B3%D9%83-%D8%A7%D9%84%D8%B1%D9%88%D8%B3%D9%8A%D8%A9-%D8%A8%D9%88%D8%AA%D9%8A%D9%86-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7-%D8%B6%D8%B1%D8%A8-%D9%85%D8%AD%D8%B7%D8%A9-%D9%86%D9%88%D9%88%D9%8A%D8%A9,22/08/2024 - 22:27,"

                                    أوروبا
                            "
5,France 24,هل كان سقوط طائرة الرئيس الإيراني إبراهيم رئيسي حادثا؟,,"
                                                خلص تحقيق إيراني في تحطّم مروحية قضى فيه الرئيس السابق ابراهيم رئيسي في أيار/مايو إلى أن أسباب الحادثة تكمن في سوء الأحوال الجوية والحمولة الزائدة، وفق ما أوردت وكالة أنباء فارس الأربعاء نقلا عن مسؤول.  وأوردت وكالة فارس نقلا عن مصدر أمني مطّلع على خلاصات التحقيق قوله إن قوات الأمن الإيرانية ""على يقين مطلق بأن ما جرى كان حادثا"".                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240822-%D9%87%D9%84-%D9%83%D8%A7%D9%86-%D8%B3%D9%82%D9%88%D8%B7-%D8%B7%D8%A7%D8%A6%D8%B1%D8%A9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D8%A5%D9%8A%D8%B1%D8%A7%D9%86%D9%8A-%D8%A5%D8%A8%D8%B1%D8%A7%D9%87%D9%8A%D9%85-%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-%D8%AD%D8%A7%D8%AF%D8%AB%D8%A7,22/08/2024 - 10:39,"
                                    الأخبار المغاربية
                            "
6,France 24,قصف إسرائيلي يستهدف المدارس: هل بقي من الإنسانية شيء؟,,"
                                                أعلن الدفاع المدني في غزة الأربعاء مقتل ثلاثة أشخاص على الأقل وإصابة عشرة أطفال في قصف إسرائيلي جديد على مدرسة تؤوي نازحين، فيما اتهم الجيش الإسرائيلي حركة حماس بإخفاء قاعدة لها في المدرسة. الثلاثاء أحصى الدفاع المدني سقوط 12 قتيلا على الأقل بعد غارة إسرائيلية على مدرسة أخرى في مدينة غزة تؤوي آلاف النازحين.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240822-%D9%82%D8%B5%D9%81-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D8%A7%D9%84%D9%85%D8%AF%D8%A7%D8%B1%D8%B3-%D9%87%D9%84-%D8%A8%D9%82%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86%D9%8A%D8%A9-%D8%B4%D9%8A%D8%A6,22/08/2024 - 10:11,"
                                    الأخبار المغاربية
                            "
7,France 24,"مسلسل"" باتمان: المقاتل ذو الرداء"": بطل غوثوم سيتي في أبهى طلعاته",,"
                                                منصة برايم فيديو طرحت أوائل شهر أغسطس مسلسل الصور المتحركة المنتظر هذه الصائفة ""باتمان كايبد كروزيدر"". هذا المسلسل المنتظر يعد بتقديم صياغة جديدة وفية في نفس الوقت لشخصية باتمان الشهيرة كما ظهرت لاول مرة في تسعينيات القرن الماضي ، مع المزيد من التفاصيل الحصرية حول البطل الشهير ومدينة غوثوم سيتي بأسلوب وتصميم غرافيك عالي. المزيد مع عماد بنسعيد في فقرة ستريم تايم.                     ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B3%D8%AA%D8%B1%D9%8A%D9%85-%D8%AA%D8%A7%D9%8A%D9%85/20240822-%D9%85%D8%B3%D9%84%D8%B3%D9%84-%D8%A8%D8%A7%D8%AA%D9%85%D8%A7%D9%86-%D8%A7%D9%84%D9%85%D9%82%D8%A7%D8%AA%D9%84-%D8%B0%D9%88-%D8%A7%D9%84%D8%B1%D8%AF%D8%A7%D8%A1-%D8%A8%D8%B7%D9%84-%D8%BA%D9%88%D8%AB%D9%88%D9%85-%D8%B3%D9%8A%D8%AA%D9%8A-%D9%81%D9%8A-%D8%A3%D8%A8%D9%87%D9%89-%D8%B7%D9%84%D8%B9%D8%A7%D8%AA%D9%87,22/08/2024 - 09:21,"
                                    الأخبار المغاربية
                            "
8,France 24,تحقيق لجمعية فرنسية يؤكد وجود آثار جزيئات بلاستيكية دقيقة في عبوات مشروبات غازية,"
أكد المدير العام لجمعية ""أجير بور لانفيرونمان"" Agir pour l'Environnement الفرنسية المدافعة عن البيئة ستيفان كيركهوف الخميس العثور على ستة أنواع من البلاستيك على شكل جزيئات دقيقة وجسيمات نانوية في عبوات لمشروبات ""كوكا كولا"" و""شويبس"" الغازية.
ودعا بيان للجمعية صدر إثر تحقيق أجرته بشأن الموضوع، إلى ""إبلاغ مستهلكي كوكا كولا بعدم الاستقرار الجزيئي في العبوات البلاستيكية"".
ودرس مختبران عينات من عبوات ""كوكا كولا"" الأصلية سعة لتر واحد وعبوات من ""شويبس إنديان تونيك"" سعة 1,5 لتر، بعد فتحها لمرة واحدة ثم عشر مرات ثم عشرين مرة، وهو عدد المرات الأقرب إلى الاستخدام العادي.
وبفضل تحليل بالأشعة تحت الحمراء، توصلت عمليات مراقبة للمواد البلاستيكية الدقيقة، وهي جزيئات بلاستيكية أصغر من 5 مللمترات، إلى وجود ستة بوليمرات مختلفة، في نتيجة كانت ""مفاجئة"" للجمعية التي أشارت إلى أن ""الشركتين المصنعتين لا تعلنان سوى عن وجود بوليمرين اثنين يحتكان بالمشروب، هما ""بي إيه"" PE (البولي إيثيلين) المستخدم في غطاء العبوة و ""بي إي تي"" PET (البولي إيثيلين تيريفثاليت) الموجود في العبوة""، حسب ما ذكر تقرير الجمعية.
وفي ""كوكا كولا"" (46 جسيما دقيقا لكل لتر بعد فتح العبوة لنحو عشرين مرة) كما في ""شويبس"" (62 جسيما لكل لتر)، كلما فُتحت العبوة أكثر، زاد عدد الجسيمات الدقيقة الموجودة في المشروب. وتحدثت الجمعية تاليا عن فرضية مفادها أن ""مصدر المواد البلاستيكية الدقيقة التي رُصدت مرتبط بتردي وضع الغطاء عند استهلاكه"".
والملاحظة نفسها سجلت بالنسبة إلى الجسيمات البلاستيكية النانوية التي يزداد متوسط حجمها عند فتح العبوة وإغلاقها. وذكر التحقيق أن هذه الجسيمات التي ""رُصدت بكميات أقل"" وهي أصغر بألف مرة من الجسيمات الدقيقة، سهلة الهضم من الكائنات الحية بسبب حجمها الصغير، مما يشكل ""خطرا صحيا أكبر بكثير"" من مخاطر الجسيمات الأخرى.
وقالت شركة ""شويبس"" عبر صحيفة ""لو باريزيان"" الأربعاء إن مختلف عبواتها تتطابق مع ""الشروط الصارمة لجودة المواد الغذائية التي حددتها السلطات الصحية الفرنسية والأوروبية""، مشيرة إلى أنّ المواد البلاستيكية الدقيقة، ""إذا تبين أنها موجودة""، ""فلم تُستَخدم عمدا في العبوات"".
في المقابل، لم تعلق شركة ""كوكا كولا"" على نتائج التحقيق.
وأوضحت الجمعية أن الدراسة لا قيمة علمية لها لكنها تبين وجود ""علاقة"" بين الجسيمات الدقيقة وعبوات المشروبات، مذكرة بأن ""تلقي الجسم للجزيئات الدقيقة وتراكمها فيه يمثلان مخاطر كبيرة على الصحة لا تزال غير معروفة جيدا"".
ودعت الجمعية المديرية العامة للصحة (DGS) والوكالة الفرنسية للصحة والسلامة الغذائية والبيئية والمهنية Anses والمديرية العامة للمنافسة وشؤون المستهلك ومنع الاحتيال DGCCRF إلى اتخاذ تدابير بهدف ""وضع حدّ"" لهذا الاستخدام.
وفي تموز/يوليو 2022، أجرت جمعية ""أجير بور لانفيرونمان"" دراسة مماثلة على تسع عبوات مياه.

فرانس24/ أ ف ب","
                                        توصل تحقيق نشرته الخميس جمعية ""أجير بور لانفيرونمان"" Agir pour l'Environnement الفرنسية إلى احتواء عبوات لمشروبات ""كوكا كولا"" و""شويبس"" الغازية على ستة أنواع من البلاستيك على شكل جزيئات دقيقة وجسيمات نانوية. وفيما لم تعلق شركة ""كوكا كولا"" على نتائج التحقيق، أوضحت الجمعية أن الدراسة لا قيمة علمية لها لكنها تبين وجود ""علاقة"" بين الجسيمات الدقيقة وعبوات المشروبات، مذكرة بأن ""تلقي الجسم للجزيئات الدقيقة وتراكمها فيه يمثلان مخاطر كبيرة على الصحة لا تزال غير معروفة جيدا"".                ",https://www.france24.com/ar/%D9%85%D8%AC%D8%AA%D9%85%D8%B9/20240822-%D8%AA%D8%AD%D9%82%D9%8A%D9%82-%D9%84%D8%AC%D9%85%D8%B9%D9%8A%D8%A9-%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D8%A9-%D9%8A%D8%A4%D9%83%D8%AF-%D9%88%D8%AC%D9%88%D8%AF-%D8%A2%D8%AB%D8%A7%D8%B1-%D8%AC%D8%B3%D9%8A%D9%85%D8%A7%D8%AA-%D8%A8%D9%84%D8%A7%D8%B3%D8%AA%D9%8A%D9%83%D9%8A%D8%A9-%D9%81%D9%8A-%D8%B9%D8%A8%D9%88%D8%A7%D8%AA-%D9%83%D9%88%D9%83%D8%A7%D9%83%D9%88%D9%84%D8%A7-%D8%B4%D9%88%D9%8A%D8%A8%D8%B3,22/08/2024 - 21:45,"

                                    مجتمع
                            "
9,France 24,الانتخابات الأمريكية: والز يعلن رسميا قبوله ترشيح الديمقراطيين له لمنصب نائب الرئيس,"
وافق تيم والز لدى إلقائه خطابا الأربعاء أمام المؤتمر الديمقراطي في شيكاغو بشكل رسمي، على ترشيح الحزب له لمنصب نائب الرئيس، واعتبر أن خوضه الانتخابات الرئاسية مع كامالا هاريس المرشحة لمنصب الرئيسة ""شرف حياتي"".
وصرح والز بالمناسبة: ""إنه لشرف حياتي أن أقبل ترشيحكم لي لمنصب نائب رئيسة الولايات المتحدة. نحن جميعا هنا الليلة لسبب جميل وبسيط، نحن نحب هذا البلد"".
وعشية الخطاب الرئيسي الذي ستلقيه هاريس الخميس وتعلن فيه رسميا قبولها ترشيح الحزب لها لمنصب رئيسة الولايات المتحدة، اعتلى والز، المدرس السابق والعنصر السابق في الحرس الوطني، المنصة ليسرد قصة حياته في خطاب ركز فيه على حماية حريات الأمريكيين وبناء مستقبلهم.
وعاد والز (60 عاما) بالذاكرة إلى طفولته في بلدة صغيرة بولاية نبراسكا حيث ""نتعلم كيفية الاعتناء ببعضنا البعض""، لينتقل منها إلى مسيرته كمدرب لكرة القدم الأمريكية، مرورا بالصعوبات التي واجهها مع زوجته في إنجاب طفل.
وحاكم ولاية مينيسوتا الذي كان حتى الأمس القريب شبه مجهول لعامة الأمريكيين أضفى نكهة ريفية من الغرب الأوسط على حملة هاريس في مواجهة دونالد ترامب.
وقبل والز، كان الرئيس السابق بيل كلينتون أبرز المتحدثين في اليوم الثالث من المؤتمر الحزبي، وقد أسعد الحشد بظهوره الثاني عشر في المؤتمر.
وأكد كلينتون في خطابه أن هاريس ""نجحت"" باختيار والز نائبا لها.
ووصف الرئيس السابق هاريس ووالز بأنهما ""قائدان لكل منهما قصة حياة أمريكية خالصة ولكن غير مرجحة: هذا الأمر لا يمكن أن يحدث إلا هنا"". مضيفا: ""إذا صوتّم لهذا الفريق، وإذا تمكنتم من انتخابهما، وسمحتم لهما بأن يضفيا هذه النسمة من الهواء النقي، فسوف تفخرون بذلك ما حييتم"".
","
                                        قال تيم والز الأربعاء في خطاب رئيسي له أمام مؤتمر الحزب الديمقراطي في شيكاغو، إنه يوافق رسميا على ترشيحه لمنصب نائب الرئيس، مؤكدا أن خوضه للسباق نحو البيت الأبيض رفقة كامالا هاريس ""شرف حياتي"". بالمناسبة، أكد الرئيس السابق بيل كلينتون الذي كان أبرز المتحدثين في اليوم الثالث من المؤتمر الحزبي أن هاريس ""نجحت"" باختيار والز نائبا لها.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20240822-%D8%A7%D9%84%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D9%88%D8%A7%D9%84%D8%B2-%D9%8A%D8%B9%D9%84%D9%86-%D8%B1%D8%B3%D9%85%D9%8A%D8%A7-%D9%82%D8%A8%D9%88%D9%84%D9%87-%D8%AA%D8%B1%D8%B4%D9%8A%D8%AD-%D8%A7%D9%84%D8%AF%D9%8A%D9%85%D9%82%D8%B1%D8%A7%D8%B7%D9%8A%D9%8A%D9%86-%D9%84%D9%87-%D9%84%D9%85%D9%86%D8%B5%D8%A8-%D9%86%D8%A7%D8%A6%D8%A8-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D8%A9,22/08/2024 - 07:25,"

                                    أمريكا
                            "
