,source,title,content,description,url,published_at,tags
0,France 24,تدفق متزايد للنازحين بسبب الاشتباكات  في حلب,,"
                                                وضع انساني في سوريا  ينبئ بكارثة بعد نزوح الآلاف من حلب إثر الهجوم غير المسبوق  لهيئة تحرير الشام والفصائل المتحالفة معها على حلب، واستمرار المعارك العنيفة ضد قوات النظام مع محاولتها التقدم باتجاه مدينة حماة الاستراتيجية في وسط سوريا، وفق ما أفاد المرصد السوري لحقوق الإنسان.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241204-%D8%AA%D8%AF%D9%81%D9%82-%D9%85%D8%AA%D8%B2%D8%A7%D9%8A%D8%AF-%D9%84%D9%84%D9%86%D8%A7%D8%B2%D8%AD%D9%8A%D9%86-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D8%A7%D8%B4%D8%AA%D8%A8%D8%A7%D9%83%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AD%D9%84%D8%A8,04/12/2024 - 10:27,"
                                    الأخبار المغاربية
                            "
1,France 24,المرصد السوري : معركة حماة هي الفاصلة بالنسبة للنظام,,"
                                                وقال المرصد السوري لحقوق الإنسان عن ""اشتباكات في ريف حماة الشمالي، حيث تمكنت الفصائل خلال الساعات الأخيرة من السيطرة على مدن وبلدات عدة في المنطقة، بينها طيبة الإمام وحلفايا وصوران"". وتزامنت مع ""تنفيذ الطيران السوري والروسي عشرات الضربات على المنطقة"".                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241204-%D8%A7%D9%84%D9%85%D8%B1%D8%B5%D8%AF-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A-%D9%85%D8%B9%D8%B1%D9%83%D8%A9-%D8%AD%D9%85%D8%A7%D8%A9-%D9%87%D9%8A-%D8%A7%D9%84%D9%81%D8%A7%D8%B5%D9%84%D8%A9-%D8%A8%D8%A7%D9%84%D9%86%D8%B3%D8%A8%D8%A9-%D9%84%D9%84%D9%86%D8%B8%D8%A7%D9%85,04/12/2024 - 10:34,"
                                    الأخبار المغاربية
                            "
2,France 24,سوريا: للمرة الأولى منذ بدء النزاع نازحون يعودون إلى مسقط رؤوسهم بسراقب ومعرة النعمان في ريف إدلب,,"
                                                بعد مقتل مئات الآلاف وتشريد الملايين، عادت بعض الأسر النازحة لتفقد بلداتهم الصغيرة التي لم تعد تحت سيطرة النظام السوري. روسيا من جانبها، أعلنت أن قواتها الجوية تساعد الجيش السوري في “صد” فصائل معارضة بمحافظات إدلب وحماة وحلب. وتشهد سوريا منذ 2011 نزاعا مدمرا أسفر عن مقتل أكثر من نصف مليون شخص وتشريد وتهجير أكثر من نصف عدد سكانها.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241204-%D8%B3%D9%88%D8%B1%D9%8A%D8%A7-%D9%84%D9%84%D9%85%D8%B1%D8%A9-%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%89-%D9%85%D9%86%D8%B0-%D8%A8%D8%AF%D8%A1-%D8%A7%D9%84%D9%86%D8%B2%D8%A7%D8%B9-%D9%86%D8%A7%D8%B2%D8%AD%D9%88%D9%86-%D9%8A%D8%B9%D9%88%D8%AF%D9%88%D9%86-%D8%A5%D9%84%D9%89-%D9%85%D8%B3%D9%82%D8%B7-%D8%B1%D8%A4%D9%88%D8%B3%D9%87%D9%85-%D8%A8%D8%B3%D8%B1%D8%A7%D9%82%D8%A8-%D9%88%D9%85%D8%B9%D8%B1%D8%A9-%D8%A7%D9%84%D9%86%D8%B9%D9%85%D8%A7%D9%86-%D9%81%D9%8A-%D8%B1%D9%8A%D9%81-%D8%A5%D8%AF%D9%84%D8%A8,04/12/2024 - 11:45,"
                                    الأخبار المغاربية
                            "
3,France 24,معارك محتدمة قرب حماة والجيش السوري يرسل تعزيزات لتأمين المدينة,,"
                                                 قال المرصد إن هيئة تحرير الشام والفصائل المتحالفة معها ""فشلت... في السيطرة على جبل زين العابدين قرب مدينة حماة إثر معارك طاحنة مع قوات النظام التي شنت هجوما معاكسا بعد منتصف ليل الثلاثاء-الأربعاء، بدعم جوي""، ما مكنّ الجيش من إبعاد الفصائل ""عن مدينة حماة نحو 10 كيلومترات"".                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241204-%D9%85%D8%B9%D8%A7%D8%B1%D9%83-%D9%85%D8%AD%D8%AA%D8%AF%D9%85%D8%A9-%D9%82%D8%B1%D8%A8-%D8%AD%D9%85%D8%A7%D8%A9-%D9%88%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D9%8A-%D9%8A%D8%B1%D8%B3%D9%84-%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2%D8%A7%D8%AA-%D9%84%D8%AA%D8%A3%D9%85%D9%8A%D9%86-%D8%A7%D9%84%D9%85%D8%AF%D9%8A%D9%86%D8%A9,04/12/2024 - 15:21,"
                                    الأخبار المغاربية
                            "
4,France 24,هناك حرب حقيقية تدور على أبواب حماة,,"
                                                في اشتباكات هي ""الأعنف"" بين الطرفين، وفق المرصد السوري لحقوق الإنسان، تتواصل المعارك بين هيئة تحرير الشام والفصائل المتحالفة معها  وقوات النظام مع محاولتها التقدم باتجاه مدينة حماة الاستراتيجية في وسط سوريا.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241204-%D9%87%D9%86%D8%A7%D9%83-%D8%AD%D8%B1%D8%A8-%D8%AD%D9%82%D9%8A%D9%82%D9%8A%D8%A9-%D8%AA%D8%AF%D9%88%D8%B1-%D8%B9%D9%84%D9%89-%D8%A3%D8%A8%D9%88%D8%A7%D8%A8-%D8%AD%D9%85%D8%A7%D8%A9,04/12/2024 - 10:20,"
                                    الأخبار المغاربية
                            "
5,France 24,دول حلف شمال الأطلسي ترفض طلب انضمام أوكرانيا,,"
                                                حضّ الأمين العام لحلف شمال الأطلسي مارك روته الأربعاء أعضاء الناتو على تزويد أوكرانيا بما يكفي من أسلحة لـ ""تغيير مسار"" الحرب فيما تحقق القوات الروسية مكاسب على طول خط المواجهة. ولم توافق دول الناتو على الاستجابة لطلب أوكرانيا للانضمام إلى حلف شمال الأطلسي                       ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241204-%D8%AF%D9%88%D9%84-%D8%AD%D9%84%D9%81-%D8%A7%D9%84%D9%86%D8%A7%D8%AA%D9%88-%D8%AA%D8%B1%D9%81%D8%B6-%D8%B7%D9%84%D8%A8-%D8%A7%D9%86%D8%B6%D9%85%D8%A7%D9%85-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7,04/12/2024 - 14:53,"
                                    الأخبار المغاربية
                            "
6,France 24,صدمة في موريتانيا بعد اغتصاب جماعي لطالبة أمام والدها المريض,,"
                                                غضب في موريتانيا بعد اغاصاب جماعي لطالبة أمام والدها المريض                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20241204-%D8%BA%D8%B6%D8%A8-%D9%81%D9%8A-%D9%85%D9%88%D8%B1%D9%8A%D8%AA%D8%A7%D9%86%D9%8A%D8%A7-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%BA%D8%A7%D8%B5%D8%A7%D8%A8-%D8%AC%D9%85%D8%A7%D8%B9%D9%8A-%D9%84%D8%B7%D8%A7%D9%84%D8%A8%D8%A9-%D8%A3%D9%85%D8%A7%D9%85-%D9%88%D8%A7%D9%84%D8%AF%D9%87%D8%A7-%D8%A7%D9%84%D9%85%D8%B1%D9%8A%D8%B6,04/12/2024 - 21:26,"

                                    الأخبار المغاربية
                            "
7,France 24,"ماكرون يؤكد من الرياض سعي بلاده إحراز ""تقدم"" في مسار بيع السعودية مقاتلات رافال","
في سياق زيارته إلى الرياض، أكد الرئيس الفرنسي إيمانويل ماكرون الثلاثاء أن بلاده ""شريك جدير بالثقة"" على الرغم من التقلبات السياسية التي تشهدها حاليا، مشيرا إلى أن فرنسا والسعودية ترغبان في تحقيق ""تقدم"" على صعيد بيع المملكة مقاتلات من طراز رافال.
وأفاد خلال منتدى الأعمال الفرنسي السعودي في اليوم الثاني من زيارة دولة يقوم بها للسعودية ""لطالما كان كل منا بالنسبة للآخر شريكا جديرا بالثقة (...) ونريد تعزيز هذه الاستثمارات والشراكات""، من دون التطرق إلى الأزمة السياسية التي تشهدها فرنسا حاليا.
وشدد أن الشركات الفرنسية مستعدة لمواكبة برنامج المملكة ""رؤية 2030"" للانفتاح والتنويع خصوصا في مجال الطاقات المتجددة والذكاء الاصطناعي.

وشهدت هذه الزيارة توقيع العديد من العقود أبرزها مع شركة كهرباء فرنسا لإنشاء محطات الطاقة الشمسية، وشركة فيوليا والسويس لمعالجة النفايات.
كما وقعت شركة النفط السعودية العملاقة أرامكو مذكرات تفاهم مع شركتي ""باسكال"" الناشئة في مجال أبحاث الكم و""ميسترال"" في مجال الذكاء الاصطناعي.
وصرح الرئيس الفرنسي في تصريح لصحافيين مؤكدا أن باريس والرياض ترغبان في تحقيق ""تقدم"" بشأن بيع المملكة مقاتلات من طراز رافال ""وهو ما يشكّل تحوّلا مهما في العلاقة الثنائية"".
والمقاتلة الفرنسية ليست ضمن أسطول سلاح الجو السعودي الذي يضم مقاتلات أمريكية، خصوصا ""إف-15""، ومقاتلات ""يوروفايتر"" التي يصنّعها تحالف أوروبي تقوده ""إيرباص"".
ويذكر أن البُلدان التي تملك مقاتلات رافال أو وقّعت عقودا تجارية لحيازتها هي مصر وقطر والهند واليونان وإندونيسيا والإمارات وكرواتيا وصربيا.
إلى ذلك، أشار ماكرون إلى أن فرنسا والسعودية ""أحرزتا تقدما في كل المجالات البحرية، والدفاع الجوي والأقمار الاصطناعية""، وأعلن توقيع عقود دون الخوض في أي تفاصيل.
وقال الرئيس الفرنسي ""هناك إرادة، في عالم معقّد وأحيانا لا يمكن التنبؤ بتطوراته، لتنويع الشركاء""، في إشارة إلى العلاقات الوثيقة بين المملكة العربية السعودية والولايات المتحدة ودعواته المتكررة لمزيد من الاستقلالية الاستراتيجية في أوروبا.
كما دعا الرئيس الفرنسي المستثمرين السعوديين إلى ""القيام بالمزيد في فرنسا""، معتبرا أن الهامش كبير في هذا المجال.
وشدد على أن ""فرنسا ليست فقط سوقا يبلغ عدد سكانها 68 مليون نسمة (...) بل هي نقطة دخول إلى الأسواق الأوروبية والدول الفرنكوفونية"".
وعند وصوله مساء الاثنين إلى الرياض، وقّع ماكرون مع ولي العهد محمد بن سلمان، شراكة استراتيجية تهدف إلى تعزيز التعاون في كل المجالات من الدفاع إلى اقتصاد المستقبل.
كما ""اتفقا على بذل كل جهد للمساهمة في وقف التصعيد"" في الشرق الأوسط، بحسب الإليزيه.

فرانس24/ أ ف ب","
                                        من السعودية، وصف الرئيس الفرنسي إيمانويل ماكرون بلاده بأنها ""شريك جدير بالثقة"" كما أبرز رغبة باريس والرياض في تطوير العلاقات، بما في ذلك تعزيز التعاون بشأن مقاتلات ""رافال"". كما أكد استعداد الشركات الفرنسية لدعم رؤية السعودية 2030 في مجالات الطاقة المتجددة والذكاء الاصطناعي، مع توسيع آفاق الاستثمار المشترك.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7/20241204-%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A-%D8%B2%D9%8A%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6-%D8%A5%D8%AD%D8%B1%D8%A7%D8%B2-%D8%AA%D9%82%D8%AF%D9%85-%D8%A8%D9%8A%D8%B9-%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9-%D8%A8%D9%86-%D8%B3%D9%84%D9%85%D8%A7%D9%86-%D9%85%D9%82%D8%A7%D8%AA%D9%84%D8%A7%D8%AA-%D8%B1%D8%A7%D9%81%D8%A7%D9%84,04/12/2024 - 10:50,"

                                    الشرق الأوسط
                            "
8,France 24,"كمال داود ينفي استخدام قصة إحدى ضحايا ""العشرية السوداء"" في الجزائر لكتابه ""حوريات""","
في مقال بمجلة ""لوبوان"" الأسبوعية، قال الكاتب الفرنسي الجزائري كمال داود الثلاثاء إنه لم يستخدم قصة امرأة من ضحايا ""العشرية السوداء"" الدموية في الجزائر في روايته ""حوريات"".
وكتب داود ""تزعم هذه الشابة المسكينة أنها قصتها. أستطيع فهم مأساتها، لكن إجابتي واضحة: هذا غير صحيح بتاتا"".
وأضاف ""باستثناء الجرح الظاهر، لا توجد أي نقطة مشتركة بين مأساة هذه المرأة وشخصية أوب. والجرح ليس فريدا من نوعه. مع الأسف، لدى كثر من الضحايا الآخرين مثله. إنه جرح موجود لدى مئات الأشخاص"". وأشاف  أن المرأة التي تقاضيه ""حُرِّكَت لتحقيق هدف هو قتل كاتب (و) التشهير بعائلته"".
هذا، وكان كمال داود وزوجته الطبيبة النفسية واجه اتهامات باستخدام قصة سعادة عربان التي نجت من مجزرة خلال الحرب الأهلية الجزائرية في تسعينات القرن العشرين، لكتابة رواية ""حوريات""، من دون الحصول على إذن من هذه المرأة.
وتم تقديم شكويان في حق الكاتب وزوجته، قبلت محكمة وهران إحداهما. وقالت وكيلة المدعية المحامية فاطمة بن براهم إن المحكمة ستستدعيهما، وفي حال عدم حضورهما سيُحاكمان غيابيا.
وقبل هذا المقال، لم يصدر عن داود أي رد بشأن هذه الاتهامات، لكن دار ""غاليمار"" الفرنسية الناشرة لأعماله نددت بـ""حملات التشهير العنيفة المدبرة من بعض وسائل الإعلام القريبة من النظام"" الجزائري ضد الكاتب.
وإلى ذلك، ذكّر داود في مقاله الثلاثاء بأن ""-حوريات- رواية متخيلة وليست سيرة ذاتية. إنها تاريخ مأساوي لشعب"". وأضاف ""-حوريات- لا تكشف أي أسرار طبية. الأنبوب (المخصص للتنفس والتحدث) والندبة والوشوم ليست أسرارا طبية، وحياة هذه المرأة ليست سرا، كما تثبت شهاداتها. تكفي قراءة هذه الرواية ليدرك المرء أنه لا صلة (بالمرأة) إلا مأساة بلد"". ودافع عن زوجته التي ""لُطّخ اسمها بالتشهير والكذب"".
وفازت ""حوريات"" في 4 تشرين الثاني/نوفمبر بجائزة غونكور التي تُعد أبرز المكافآت الأدبية الفرنكوفونية.
ويشار إلى أنه لم يتسن نشر ""حوريات"" في الجزائر، إذ يحظر القانون أي مؤلف يستحضر الحرب الأهلية التي امتدت من 1992 إلى 2002 وعُرفت بـ""العشرية السوداء""، وأدت إلى سقوط نحو 200 ألف قتيل وفق الأرقام الرسمية.
ومن جانبها، أعلنت أكاديمية غونكور الثلاثاء أن حظر ""حوريات"" في الجزائر يحول دون إقامة مسابقة ""اختيار غونكور"" سنة 2025.
وتنقسم جائزة غونكور الأساسية إلى عشرات المسابقات الوطنية التي تقام في عدد من الدول برعاية أكاديمية غونكور، وتتولى التحكيم فيها لجان تضم طلابا ناطقين بالفرنسية، بدعم من المعهد الفرنسي.
وأفادت لجنة تحكيم جائزة غونكور في بيان بأن ""أكاديمية غونكور قررت تعليق النسخة الجزائرية من -اختيار غونكور-"".
وعللت قرارها باستحالة مشاركة ""حوريات"" في المسابقة، في ظل القانون الذي حُظرت بموجبه في الجزائر.
وأضافت لجنة التحكيم أن الأكاديمية ""لا يمكن أن تقبل"" بأن تكون هذه الرواية ""محظورة"" في الجزائر ""وبمنع الدار الناشرة لها من المشاركة في معرض الكتاب في الجزائر العاصمة"". ولم يُسمح لدار ""غاليمار"" بالمشاركة في هذا المعرض الذي أقيم من 6 إلى 16 تشرين الثاني/نوفمبر الماضي.
هذا، وأعربت لجنة التحكيم عن تضامنها مع كاتب فرنسي جزائري آخر وهو بوعلام صنصال الذي أوقِف في منتصف تشرين الثاني/نوفمبر الماضي بمطار الجزائر العاصمة وأودِع السجن رهن الاحتجاز بموجب المادة 87 مكرر من قانون العقوبات الجزائري التي تعاقب مجمل ""الاعتداءات على أمن الدولة"".
واعتبرت لجنة التحكيم أن ""الكاتب بوعلام صنصال يقبع في السجن تعسفا بسبب كتاباته وأقواله""، مجددة ""إدانتها أي مس بحرية التعبير"".
ويذكر أن لجنة التحكيم في دورة 2024 من ""اختيار غونكور"" في الجزائر، كانت تضم نحو مئة عضو، معظمهم من تلاميذ ثانويات أو طلاب جامعات، من عشر مدن جزائرية.

فرانس24/ أ ف ب","
                                        فنّد الكاتب الفرنسي الجزائري كمال داود في مقال بمجلة ""لوبوان"" الأسبوعية الثلاثاء الاتهامات بأنه استخدم قصة امرأة من ضحايا ""العشرية السوداء"" الدموية في الجزائر في روايته ""حوريات"" التي نالت جائزة غونكور. فيما اتُهِم كمال داود وزوجته الطبيبة النفسية باستخدام قصة سعادة عربان التي نجت من مجزرة خلال الحرب الأهلية الجزائرية في تسعينات القرن العشرين، لكتابة رواية ""حوريات""، من دون الحصول على إذن من هذه الامرأة.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%BA%D8%A7%D8%B1%D8%A8%D9%8A%D8%A9/20241204-%D9%83%D9%85%D8%A7%D9%84-%D8%AF%D8%A7%D9%88%D8%AF-%D9%82%D8%B5%D8%A9-%D8%B6%D8%AD%D8%A7%D9%8A%D8%A7-%D8%A7%D9%84%D8%B9%D8%B4%D8%B1%D9%8A%D8%A9-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1-%D9%83%D8%AA%D8%A7%D8%A8-%D8%AD%D9%88%D8%B1%D9%8A%D8%A7%D8%AA,04/12/2024 - 22:09,"

                                    الأخبار المغاربية
                            "
9,France 24,تشارك فيها أندية عربية... سحب قرعة كأس العالم للأندية الخميس وسط انتقادات للمسابقة,"
وسط انتقادات واسعة النطاق، تسحب الخميس في ميامي قرعة النسخة الأولى من كأس العالم لأندية كرة القدم بمشاركة 32 فريقا، حيث يخشى كثيرون من عواقب ازدحام المباريات وتأثيرها السلبي على اللاعبين.
واتهم تقرير صادر أخيرا عن الاتحاد الدولي للاعبين المحترفين (فيفبرو) الاتحاد الدولي بتعريض صحة اللاعبين للخطر بسبب الرزنامة المزدحمة، في حين أثار بعض اللاعبين البارزين احتمال الإضراب للاحتجاج على ضغط المباريات.
وناشد خافيير تيباس، رئيس رابطة الدوري الإسباني، أبرز منتقدي كأس العالم للأندية، رئيس فيفا جاني إنفانتينو في أكتوبر/ تشرين الاول الماضي بضرورة إلغاء البطولة، مشيرا إلى لا مبالاة شركات البث بالحصول على حقوقها ومعارضة الأندية.
وقال تيباس ""السيد الرئيس (إنفانتينو)، أنت تعلم أنك لم تبع حقوق البث لكأس العالم للأندية، كما تعلم أنك لم تبع أي حقوق رعاية""، وأردف ""قُم بإلغاء كأس العالم للأندية. لا يحتاجها اللاعبون أو الأندية أو فيفا"".
وأعرب أكثر من لاعب بارز حينها عن إحباطهم من جدول المباريات المزدحم الذي لا يترك لهم فرصة للخلود الى الراحة المطلوبة في نهاية الموسم.
حذّر نجم مانشستر سيتي الإنكليزي ومنتخب إسبانيا رودري الفائز بالكرة الذهبية لأفضل لاعب في العالم من أن اللاعبين ""على وشك"" الإضراب، مشيرا إلى المتطلبات التي فرضتها مسابقة دوري أبطال أوروبا الموسعة هذا الموسم، تليها كأس العالم للأندية ""إذا استمر الأمر على هذا النحو فلن يكون لدينا خيار آخر (غير الإضراب)"" مشيرا الى ""أنه أمر يقلقنا"".
لكن فيفا رد على الانتقادات بقوة، وأصر على أن جدول أعماله تمت الموافقة عليه من قبل مجلس فيفا بعد التشاور مع جميع القارات بما في ذلك أوروبا وكذلك الاتحاد الدولي للاعبين المحترفين وروابط الدوري.
كما انتقد الاتحاد الدولي بطولات الدوري في أوروبا التي عارضت البطولة، واتهمها بـ""التصرف بمصالح تجارية ذاتية ونفاق"" وأضاف ""يبدو أن هذه الدوريات تفضل روزنامة مليئة بالمباريات الودية والجولات الصيفية التي غالبا ما تنطوي على سفر مكثف حول العالم"".
كما تجاهل إنفانتينو الانتقادات، وأصر على أن إطلاق بطولة الأندية الموسعة يبشر بعصر جديد لكرة القدم العالمية. وقال ""ستجلب كأس العالم للأندية العام المقبل سحر كأس العالم للمنتخب الوطني إلى عالم كرة القدم للأندية، وستكون هذه البطولة بداية لشيء تاريخي، شيء سيغير رياضتنا نحو الأفضل وهي من أجل الأجيال القادمة التي ستحبها بقدر ما نحبها"".
ومع ذلك، فإن فرصة اغتنام الفرصة التاريخية التي روج لها فيفا فشلت حتى الآن في إثارة اهتمام محطات البث. ولم يؤكد فيفا، الذي يسعى حسب تقارير للحصول على 4 مليارات دولار من إيرادات حقوق النقل، صفقة حقوق البطولة.
ستقام البطولة في الفترة من 15 يونيو/حزيران إلى 13 يوليو/تموز 2025، حيث يستضيف ملعب ""هارد روك"" في ميامي المباراة الافتتاحية، بينما تقام المباراة النهائية على ملعب ""متلايف"" في نيويورك، مسرح نهائي كأس العالم 2026.
ويُشارك عموما 32 فريقا في البطولة، مقسّمة وفق التالي: 12 فريقا لأوروبا، 6 لأميركا الجنوبية، 4 لكل من إفريقيا وآسيا وكونكاكاف (شمال ووسط أمريكا والكاريبي). كما سيُشارك فريق واحد من أوقيانيا، ومقعد للمضيف أي الولايات المتحدة.
فيما يلي قائمة الفرق المشاركة:
أفريقيا: الأهلي (مصر)، الوداد (المغرب)، الترجي (تونس)، ماميلودي صنداونز (جنوب إفريقيا).
آسيا: الهلال (السعودية)، أوراوا ريد دايموندز (اليابان)، العين (الإمارات)، أولسان (كوريا الجنوبية)
أوروبا: تشلسي (إنكلترا)، ريال مدريد (إسبانيا)، مانشستر سيتي (إنكلترا)، بايرن ميونيخ (ألمانيا)، باريس سان جرمان (فرنسا)، إنتر(إيطاليا)، بورتو (البرتغال)، بنفيكا (البرتغال)، بوروسيا دورتموند (ألمانيا)، يوفنتوس (إيطاليا)، أتلتيكو مدريد (إسبانيا)، وسالزبورغ (النمسا).
شمال ووسط أمريكا والكاريبي: مونتيري (المكسيك)، سياتل ساوندرز (الولايات المتحدة)، ليون (المكسيك)، باتشوكا (المكسيك)
أوقيانيا: أوكلاند سيتي (نيوزيلندا).
أمريكا الجنوبية: بالميراس، فلامنغو، فلوميننسي، بوتافوغو (البرازيل)، ريفربليت وبوكا جونيورز (الأرجنتين)
المضيف: إنتر ميامي (الولايات المتحدة)
سيكون نظام كأس العالم للأندية العام المقبل شبيها بما استخدم في مونديال المنتخبات بين 1998 و2022. ستُقسم الفرق الـ 32 عبر  ثماني مجموعات من أربع فرق يخوضون في البداية دور المجموعات. ويتأهل أول فريقين من كل مجموعة إلى دور الـ 16، حيث ستقام الأدوار الإقصائية من خلال مباراة واحدة وصولا إلى النهائي. ولن تقام مباراة لتحديد المركزين الثالث والرابع.

فرانس24/ أ ف ب","
                                        يترقب عشاق كرة القدم ما ستسفر عنه قرعة مونديال الأندية المقرر سحبها الخميس بمشاركة عدد من الأندية العربية. وهذا، وسط العديد من الانتقادات التي دعا البعض منها إلى إلغاء المنافسة بسبب كثرة المباريات وازدحامها وما لذلك من انعاكسات على أداء اللاعبين. إلا أن الفيفا عازمة على إطلاق البطولة، معتبرة أنها ""بداية لشيء تاريخي"".                ",https://www.france24.com/ar/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9/20241204-%D9%82%D8%B1%D8%B9%D8%A9-%D9%83%D8%A3%D8%B3-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85-%D9%84%D9%84%D8%A3%D9%86%D8%AF%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A-%D8%A7%D9%84%D8%AA%D8%B1%D8%AC%D9%8A-%D8%A7%D9%84%D9%88%D8%AF%D8%A7%D8%AF-%D8%A7%D9%84%D9%87%D9%84%D8%A7%D9%84-%D8%A7%D9%84%D8%B9%D9%8A%D9%86,04/12/2024 - 15:24,"

                                    رياضة
                            "
