,source,title,content,description,url,published_at,tags
0,France 24,غزة: مقتل 20 فلسطينيا جراء غارات إسرائيلية استهدفت 3 منازل في رفح,,"
                                                 قال مسعفون الإثنين إن 20 فلسطينيا قتلوا وأصيب آخرون في غارات جوية إسرائيلية استهدفت ثلاثة منازل في مدينة رفح بجنوب قطاع غزة.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240429-%D8%A7%D9%84%D8%AC%D9%8A%D8%B4-%D8%A7%D9%84%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%8A%D8%B3%D8%AA%D9%85%D8%B1-%D9%81%D9%8A-%D9%82%D8%B5%D9%81%D9%87-%D9%84%D8%AC%D9%86%D9%88%D8%A8-%D9%88%D9%88%D8%B3%D8%B7-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9,29/04/2024 - 02:18,"
                                    الأخبار المغاربية
                            "
1,France 24,"قضية التآمر على أمن الدولة في تونس: ""اجتثاث للمعارضة"" أم ""تطبيق للقانون""؟",,"
                                                يتوقف حكيم بالطيفة في فقرة وجها لوجه عند تجديد منظمة العفو الدولية دعوتها السلطات التونسية للإفراج الفوري عن ستة نشطاء معارضين موقوفين ""دون محاكمة بتهم لا أساس لها"" في قضية ما يسمى بالتآمر على أمن الدولة وإسقاط التهم الموجهة إليهم كما أعربت عن قلقها إزاء تقارير عن إضراب عن الطعام يقوم به من بينهم الناشط السياسي المعارض ""المحتجز تعسفيًا"" جوهر بن مبارك، مع الضيفين في الأستوديو: السيد حاتم النفطي الكاتب وعضو المرصد التونسي للشعبوية والأستاذ حكيم بوجناح المحامي الدولي                     ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%88%D8%AC%D9%87%D8%A7-%D9%84%D9%88%D8%AC%D9%87/20240429-%D9%82%D8%B6%D9%8A%D8%A9-%D8%A7%D9%84%D8%AA%D8%A2%D9%85%D8%B1-%D8%B9%D9%84%D9%89-%D8%A3%D9%85%D9%86-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A9-%D9%81%D9%8A-%D8%AA%D9%88%D9%86%D8%B3-%D8%A7%D8%AC%D8%AA%D8%AB%D8%A7%D8%AB-%D9%84%D9%84%D9%85%D8%B9%D8%A7%D8%B1%D8%B6%D8%A9-%D8%A3%D9%85-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%84%D9%84%D9%82%D8%A7%D9%86%D9%88%D9%86,29/04/2024 - 22:50,"

                                    الأخبار المغاربية
                            "
2,France 24,"بوركينا فاسو: بعد ""بي بي سي"" وصوت أمريكا... تعليق بث قناة ""تي في 5 موند"" ومواقع أجنبية","
قررت السلطات في بوركينا فاسو تعليق عمل قناة ""تي في 5 موند"" الناطقة بالفرنسية أسبوعين، إلى جانب مواقع إخبارية أجنبية عدة ""حتى إشعار آخر""، بعد قرار آخر بتعليق بث ""بي بي سي"" وإذاعة ""صوت أمريكا""، بسبب بث تقرير يتهم الجيش بارتكاب أعمال قتل.
في هذا الصدد، قرّر المجلس الأعلى للاتصالات ""تعليق بث برامج التلفزيون الدولي ""تي في 5 موند"" في بوركينا فاسو لمدة أسبوعين""، وفق بيان تلقته وكالة الأنباء الفرنسية الأحد.
كذلك، قررت هيئة الاتصالات ""تعليق الدخول إلى مواقع تي في 5 موند، دويتشه فيله، ويست فرانس، لوموند.فر، أبانيوز، وذا غارديان، من أراضي بوركينا فاسو، وذلك حتى إشعار آخر"".
جاءت هذه الإجراءات بعد يومين على إعلان هيئة الاتصالات أنها أمرت مقدمي خدمات الإنترنت بتعليق الوصول إلى هيئة الإذاعة البريطانية ""بي بي سي"" وإذاعة ""صوت أمريكا"" لمدة أسبوعين.
ووفق هيئة الاتصالات، عُلّق عمل هذه المؤسسات بسبب بثها تقريرا لمنظمة هيومن رايتس ووتش نُشر الخميس واتهم جيش بوركينا فاسو الذي يقاتل جماعات جهادية بـ""إعدام ما لا يقل عن 223 مدنيا، بينهم 56 طفلا على الأقل، في قريتين في 25 فبراير/شباط"".
وقالت الهيئة إنها ""اكتشفت في المحتوى المنشور على هذه الوسائط المختلفة"" بيانات ""مُغرضة ضد جيش بوركينا فاسو""، وهو ما ""يشكل معلومات مضلّلة من شأنها تشويه"" سمعته.
وفي بيان صدر السبت حول تقرير رايتس ووتش، قال وزير الاتصالات في بوركينا فاسو، ريمتالبا جان إيمانويل ويدراوغو، إن ""بوركينا فاسو ترفض وتدين بشدة اتهامات كهذه لا أساس لها من الصحة"". مضيفا بأن ثمة تحقيقا جاريا بشأن الوقائع، مبديا استغرابه من أنه ""بينما يجري هذا التحقيق لتوضيح الوقائع وتحديد مرتكبيها، تمكنت هيومن رايتس ووتش، من خلال خيال جامح، من تحديد هوية ""الجناة"" وإطلاق الأحكام"".
فرانس24/ أ ف ب","
                                        أعلنت بوركينا فاسو الأحد عن تعليق  قناة ""تي في 5 موند"" الناطقة بالفرنسية أسبوعين ومواقع إخبارية أجنبية ""حتى إشعار آخر""، بعد أن كانت قد علّقت أيضا قناة ""بي بي سي"" وإذاعة ""صوت أمريكا"" والتي تتهمها كلها ببث تقرير لمنظمة هيومن رايتس ووتش نُشر الخميس قال إن قواتها قامت بـ""إعدام ما لا يقل عن 223 مدنيا، بينهم 56 طفلا"".                ",https://www.france24.com/ar/%D8%A3%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7/20240429-%D8%A8%D9%88%D8%B1%D9%83%D9%8A%D9%86%D8%A7-%D9%81%D8%A7%D8%B3%D9%88-%D8%A8%D8%B9%D8%AF-%D8%A8%D9%8A-%D8%A8%D9%8A-%D8%B3%D9%8A-%D9%88%D8%B5%D9%88%D8%AA-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7-%D8%AA%D8%B9%D9%84%D9%8A%D9%82-%D8%A8%D8%AB-%D9%82%D9%86%D8%A7%D8%A9-%D8%AA%D9%8A-%D9%81%D9%8A-5-%D9%85%D9%88%D9%86%D8%AF-%D9%88%D9%85%D9%88%D8%A7%D9%82%D8%B9-%D8%A3%D8%AC%D9%86%D8%A8%D9%8A%D8%A9,29/04/2024 - 09:05,"

                                    أفريقيا
                            "
3,France 24,استمرار الاحتجاجات المؤيدة للفلسطينيين في الجامعات الأمريكية,,"
                                                لم تبد أي مؤشرات على انحسار موجة احتجاجات في الجامعاتالأمريكية في مطلع الأسبوع على الرغم من اعتقال الشرطة للمزيد منالمحتجين في حرم الجامعات ومناوشات موجزة بين محتجين داعمينلإسرائيل وآخرين داعمين للفلسطينيين في جامعة كاليفورنيا حيث أقامالطلاب خيمة للاعتصام في الأسبوع الماضي.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240429-%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9-%D9%84%D9%88%D9%82%D9%81-%D8%AD%D8%B1%D8%A8-%D8%BA%D8%B2%D8%A9,29/04/2024 - 11:44,"
                                    الأخبار المغاربية
                            "
4,France 24,رئيس الوزراء الإسباني يقرر البقاء في منصبه رغم تحقيق ضد زوجته بتهمة الفساد,"
أعلن رئيس الوزراء الإسباني بيدرو سانشيز الإثنين أنه قرر البقاء على رأس الحكومة رغم ""حملة التشهير"" التي يتهم المعارضة اليمينية بشنها ضده وكان آخر فصولها برأيه، فتح تحقيق قضائي في حق زوجته بتهمة الفساد.
في هذا الصدد، قال رئيس الوزراء الاشتراكي الذي يتولى السلطة منذ 2018: ""سأستمر"" على رأس الحكومة.


وكان سانشيز البالغ 52 عاما قد لزم الصمت منذ الاعلان الأربعاء عن فتح تحقيق قضائي في حق زوجته بشبهة ""الفساد"" و""استغلال النفوذ"". لكنه أكد الإثنين أنه لن يستسلم رغم ""حملة التهشير"" التي يتهم المعارضة اليمينية بالوقوف ورائها.
وفُتح تحقيق أولي ضد بيغونيا غوميز في 16 نيسان/أبريل بعد شكوى من جمعية ""مانوس ليمبياس"" (Manos limpias/الأيادي النظيفة)، وهي مجموعة تعتبر قريبة من اليمين المتطرف، حسبما أعلنت محكمة العدل العليا في مدريد في بيان قصير.
وقال رئيس الوزراء الإسباني: ""بعد هذه الأيام من التفكير، أصبحت لدي أفكار واضحة""، متعهدا مواصلة تحركه ""بمزيد من القوة"". وأضاف أيضا: ""سنُظهر للعالم كيف ندافع عن الديمقراطية"".
وفيما نفى الزعيم الاشتراكي الذي يتولى السلطة منذ 2018 أي ""حسابات سياسية""، فقد دافع مجددا عن زوجته التي قال إنها تعرضت لهجوم لأسباب سياسية فقط. مشددا على أنه يجب أن نقول ""كفى.. وإلا فإن تدهور الحياة العامة.. سيديننا كدولة"".
فرانس24/ أ ف ب","
                                        قرر رئيس الوزراء الإسباني بيدرو سانشيز الإثنين البقاء على رأس الحكومة رغم فتح تحقيق قضائي في حق زوجته بتهمة الفساد واستغلال النفوذ. وبعد أن لزم الصمت منذ الإعلان الأربعاء عن فتح التحقيق، أكد في كلمته أنه لن يستسلم رغم ""حملة التشهير"" التي يتهم المعارضة اليمينية بالوقوف ورائها.                ",https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20240429-%D8%B1%D8%A6%D9%8A%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A-%D9%8A%D9%82%D8%B1%D8%B1-%D8%A7%D9%84%D8%A8%D9%82%D8%A7%D8%A1-%D9%81%D9%8A-%D9%85%D9%86%D8%B5%D8%A8%D9%87-%D8%B1%D8%BA%D9%85-%D8%AA%D8%AD%D9%82%D9%8A%D9%82-%D8%B6%D8%AF-%D8%B2%D9%88%D8%AC%D8%AA%D9%87-%D8%A8%D8%AA%D9%87%D9%85%D8%A9-%D8%A7%D9%84%D9%81%D8%B3%D8%A7%D8%AF,29/04/2024 - 12:04,"

                                    أوروبا
                            "
5,France 24,الشرطة تخلي ناشطين مؤيدين للفلسطينيين معتصمين في جامعة السوربون بباريس,,"
                                                تدخلت الشرطة بعد ظهر الاثنين في جامعة السوربون بباريس لإخلاء ناشطين مناصرين للقضية الفلسطينية كانوا قد نصبوا خيما داخل الجامعة.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240429-%D8%A7%D8%AD%D8%AA%D8%AC%D8%A7%D8%AC%D8%A7%D8%AA-%D9%81%D9%8A-%D8%AC%D8%A7%D9%85%D8%B9%D8%AA%D9%8A-%D8%A7%D9%84%D8%B3%D9%88%D8%B1%D8%A8%D9%88%D9%86-%D9%88%D8%B3%D9%8A%D8%A7%D9%86%D8%B3-%D8%A8%D9%88-%D9%81%D9%8A-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3,29/04/2024 - 17:00,"
                                    الأخبار المغاربية
                            "
6,France 24,فرنسا تطرح خطة لتفادي الحرب بين إسرائيل وحزب الله,,"
                                                من لبنان بدأ وزير الخارجية الفرنسي ستيفان سيجورنيه جولة إلى الشرق الأوسط تقوده أيضا إلى المملكة العربية السعودية وإسرائيل والأراضي الفلسطينية. وزير الخارجية الفرنسي كشف أنه يحمل مبادرة فرنسية لخفض التصعيد بين لبنان وإسرائيل، هي الثانية من نوعها منذ أشهر. مبادرة فرنسية من المقرر أن تتبلور في تفاصيلها بعد الرد الإسرائيلي عليها. معالم الخطة الفرنسية العريضة تتلخص في التأكيد على احترام طرفي النزاع للقرار 1701 بالإضافة إلى دعم الجيش اللبناني ليضطلع بمهمة حفظ السلام.                     ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20240429-%D9%81%D8%B1%D9%86%D8%B3%D8%A7-%D8%AA%D8%B7%D8%B1%D8%AD-%D8%AE%D8%B7%D8%A9-%D9%84%D8%AA%D9%81%D8%A7%D8%AF%D9%8A-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D8%A8%D9%8A%D9%86-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%88%D8%AD%D8%B2%D8%A8-%D8%A7%D9%84%D9%84%D9%87,29/04/2024 - 09:29,"

                                    الشرق الأوسط
                            "
7,France 24,اللبنانية نادين لبكي والفرنسي عمر سي ضمن لجنة تحكيم مهرجان كان السينمائي,"
أعلن القائمون على مهرجان كان السينمائي الإثنين عن أعضاء لجنة تحكيم الدورة السابعة والسبعين التي تجمع أسماء بارزة في عالم السينما بينها المخرجة اللبنانية نادين لبكي والممثل الفرنسي عمر سي.
وقبل أسبوعين من انطلاق السباق إلى السعفة الذهبية، اختارت إدارة المهرجان الذي سيقام بين 14 و25 أيار/مايو، أربعة رجال وأربع نساء ضمن لجنة تحكيم سترأسها المخرجة الأمريكية غريتا غيرويغ (40 عاما) التي حقق فيلمها ""باربي"" نجاحا تجاريا واسعا خلال العام الفائت.
ولم يسبق أن كانت رئاسة لجنة التحكيم من نصيب أحد بمثل هذه السن منذ أن شغلتها صوفيا لورين عام 1966.
وتضم لجنة التحكيم الممثل الفرنسي عمر سي (46 عاما) الذي يحقق خطوة جديدة في مسيرة مهنية كانت استثنائية منذ انطلاقتها مع مسلسل ""عمر إيه فريد"" وصولا إلى دخوله عالم هوليوود كممثل ومنتج، ومرورا بنجاحات حققها في فرنسا (""إنتوشابل"").
ولاختيار سي دلالة رمزية، إذ يعبر عن سعي السينما الفرنسية إلى التنوع وشمول مختلف الفئات، فعمر سي مولود في تراب، إحدى ضواحي باريس، لأبوين مهاجرين من المنطقة الحدودية بين السنغال وموريتانيا.
ويُتوقع أن يثير حضور سي على السجادة الحمراء اهتماما كبيرا، إذ يُعد من الشخصيات السينمائية المفضلة لدى الفرنسيين ويحظى بشهرة عالمية منذ نجاحه تحديدا في مسلسل ""لوبن"" (""Lupin"") عبر منصة نتفليكس.
ويناقش سي الأفضل من بين 22 فيلما متنافسا مع أعضاء لجنة التحكيم الآخرين، ومنهم أيضا الممثلة الفرنسية إيفا غرين (43 عاما) المعروفة بأدوارها في الأعمال المحلية والتي كان آخرها شخصية ميلادي في فيلم ""ليه تروا موسكوتير""، وفي الأفلام الهوليوودية كتعاونها مع المخرج تيم بورتون ومشاركتها إلى جانب الممثل دانيال كريغ في سلسلة أفلام جيمس بوند.
أما أصغر أعضاء لجنة التحكيم فهي الممثلة ليلي غلادستون (37 عاماً) التي سبق أن حضرت المهرجان الفرنسي خلال العام الفائت بمناسبة عرض فيلم ""كيلرز أوف ذي فلاور مون"" للمخرج مارتن سكورسيزي والذي أدت فيه دورا رُشحت عنه إلى الأوسكار.
وتضم اللجنة أيضا الممثل الإيطالي بيارفرانشيسكو فافينو بطل فيلم ""ذي ترايتور"" البالغ 54 عاما، والمخرج الياباني هيروكازو كور إيدا (61 عاما) الفائز بالسعفة الذهبية عام 2018 عن فيلم ""إيه فاميلي أفّير""، والمخرج الإسباني خوان أنطونيو بايونا مخرج ""سوسايتي أوف ذي سنو"" البالغ 48 عاما، وكاتبة السيناريو والمصورة التركية إبرو جيلان (48 عاما)، والمخرجة اللبنانية نادين لبكي (50 عاما) التي شاركت ثلاثة أفلام لها في مختلف فئات المهرجان من بينها ""كفرناحوم"" الذي نال جائزة لجنة التحكيم في المسابقة الرسمية عام 2018، وسبق أن كانت عضوا في لجنة تحكيم فئة ""نظرة ما"" عام 2015 وترأستها عام 2019.
وبات المهرجان حاضرا للانطاق بعدما اكتملت لجنة تحكيمه وأُعلن عن لائحة الأفلام الـ22 التي ستتنافس للفوز بالسعفة الذهبية التي نالها في العام الفائت فيلم ""أناتومي دون شوت"" لجوستين ترييه.
وقبل شهرين من بدء الألعاب الأولمبية، سيكون هذا الحدث السينمائي الكبير بمثابة تجربة للسلطات في ما يخص موضوع الأمن.
بالإضافة إلى عشرات الآلاف من رواد المهرجان، يُتوقع هذا العام حضور كوكبة من نجوم السينما، من بينهم مبتكر سلسة ""ستار وورز"" جورج لوكاس الذي سيحصل على سعفة ذهبية فخرية، وعراب هوليوود فرانسيس فورد كوبولا الساعي للفوز بثالث سعفة ذهبية له مع فيلم ""ميغالوبوليس""، بالإضافة إلى نجوم من امثال ديمي مور وإيما ستون وسيلينا غوميز وآدم درايفر وريتشارد غير.
وسينطلق مهرجان كان مساء 14 أيار/مايو بحفلة افتتاح ستتولى تقديمها كامي كوتان، بالإضافة إلى عرض فيلم ""لو دوزيام أكت""، وهو أحدث عمل كوميدي للمخرج كانتان دوبيو ويشارك فيه الممثلون ليا سيدو وفنسان ليندون ولوي غاريل. وسيبدأ عرض الفيلم بالتزامن في صالات السينما.
","
                                        ستكون المخرجة اللبنانية نادين لبكي ضمن أعضاء لجنة تحكيم الدورة السابعة والسبعين لمهرجان كان إلى جانب الممثل الفرنسي عمر سي وقامات أخرى من عالم السينما، وفق ما أعلن القائمون على المهرجان الإثنين. وقبل أسبوعين من انطلاقه، بات المهرجان حاضرا بعدما اكتملت لجنة تحكيمه وأُعلن عن لائحة الأفلام الـ22 التي ستتنافس للفوز بالسعفة الذهبية التي نالها في العام الفائت فيلم ""أناتومي دون شوت"" لجوستين ترييه.                ",https://www.france24.com/ar/%D8%AB%D9%82%D8%A7%D9%81%D8%A9/20240429-%D8%A7%D9%84%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9-%D9%86%D8%A7%D8%AF%D9%8A%D9%86-%D9%84%D8%A8%D9%83%D9%8A-%D9%88%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A-%D8%B9%D9%85%D8%B1-%D8%B3%D9%8A-%D8%B6%D9%85%D9%86-%D9%84%D8%AC%D9%86%D8%A9-%D8%AA%D8%AD%D9%83%D9%8A%D9%85-%D9%85%D9%87%D8%B1%D8%AC%D8%A7%D9%86-%D9%83%D8%A7%D9%86-%D8%A7%D9%84%D8%B3%D9%8A%D9%86%D9%85%D8%A7%D8%A6%D9%8A,29/04/2024 - 22:03,"

                                    ثقافة
                            "
8,France 24,باريس سان جرمان يحرز لقب الدوري الفرنسي وعينه على ثلاثية تاريخية!,,"
                                                يستضيف وديع فيعاني في ""رياضة 24"" المحلل الرياضي لمين كزيم، مدرب كرة القدم طارق الجاني، ومدرب كرة القدم عامر فتح الله، والمحلل الرياضي بلال  الماجري، للحديث عن إحراز نادي باريس سان جرمان لقب الدوري الفرنسي لكرة القدم للمرة الثالثة توالياً والثاني عشر في تاريخه، مستفيدا من خسارة موناكو أمام ليون بنتيجة 3 مقابل 2، واضعاً نصب عينيه تحقيق ثلاثية تاريخية في ظل استمراره في مسابقتي دوري أبطال أوروبا وكأس فرنسا.                      ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9-24/20240429-%D8%A8%D8%A7%D8%B1%D9%8A%D8%B3-%D8%B3%D8%A7%D9%86-%D8%AC%D8%B1%D9%85%D8%A7%D9%86-%D9%8A%D8%AD%D8%B1%D8%B2-%D9%84%D9%82%D8%A8-%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A-%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A-%D9%88%D8%B9%D9%8A%D9%86%D9%87-%D8%B9%D9%84%D9%89-%D8%AB%D9%84%D8%A7%D8%AB%D9%8A%D8%A9-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A%D8%A9,29/04/2024 - 17:29,"

                                    الشرق الأوسط
                            "
9,France 24,الجامعات الغربية تحت الضغط بسبب الحرب في غزة,,"
                                                في الصحف اليوم: مخاوف في إسرائيل من إصدار المحكمة الجنائية الدولية مذكرة اعتقال في حق المسؤولين الإسرئيليين، والاحتجاجات والاعتصامات متواصلة في الجامعات الأمريكية تعاطفا مع غزة. عدوى الاحتجاجات الطلابية وصلت إلى فرنسا وأثارت انقسامات ونقاشات حادة بين مؤيد لغزة ومتعاطف مع إسرائيل. في الصحف أيضا: الاتحاد الأوروبي يواجه خطر شبكات إجرامية متعددة الجنسيات، ومقاطعة مواد استهلاكية في كل من ليبيا ومصر، وجائزة البوكر العربية هذا العام من نصيب أسير فلسطيني في السجون الإسرائيلية هو: باسم خندقجي.                     ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D9%82%D8%B1%D8%A7%D8%A1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D9%81%D8%A9-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9/20240429-%D8%A7%D9%84%D8%AC%D8%A7%D9%85%D8%B9%D8%A7%D8%AA-%D8%A7%D9%84%D8%BA%D8%B1%D8%A8%D9%8A%D8%A9-%D8%AA%D8%AD%D8%AA-%D8%A7%D9%84%D8%B6%D8%BA%D8%B7-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9,29/04/2024 - 10:51,"

                                    الشرق الأوسط
                            "
