,source,title,content,description,url,published_at,tags
0,France 24,وفق نتائج دراسة لباحثين أمريكيين.. دخول البشر في حالة سُبات ممكن!,,"
                                                في فقرة تكنو اليوم نتوقف عند تفاصيل أبحاث أجراها باحثون أمريكيون تفتح الباب أمام إمكانية إدخال البشر في حالة سبات.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%AA%D9%83%D9%86%D9%88/20250114-%D8%AF%D8%AE%D9%88%D9%84-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%81%D9%8A-%D8%AD%D8%A7%D9%84%D8%A9-%D8%B3%D9%8F%D8%A8%D8%A7%D8%AA-%D9%85%D9%85%D9%83%D9%86-%D9%88%D9%81%D9%82-%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%AF%D8%B1%D8%A7%D8%B3%D8%A9-%D8%A8%D8%A7%D8%AD%D8%AB%D9%8A%D9%86-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D9%8A%D9%86,14/01/2025 - 15:15,"

                                    علوم
                            "
1,France 24,"وثائق سرية إسبانية: ""جوانب مثيرة"" من حياة المغربي.. العقل المدبر لاعتداءات برشلونة 2017",,"
                                                وثائق سرية إسبانية: جوانب مثيرة من حياة المغربي.. العقل المدبر لاعتداءات برشلونة 2017                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250114-%D8%B7%D9%84%D8%A8%D8%A9,14/01/2025 - 22:10,"

                                    الأخبار المغاربية
                            "
2,France 24,واشنطن تدرج شبكة لدعاة تفوّق العنصر الأبيض على قائمتها للمنظمات الإرهابية,"

أصدرت إدارة الرئيس الأمريكي جو بايدن الإثنين قرارًا بإدراج شبكة ""تيرورغرام""، لدعاة تفوّق العنصر الأبيض، على قائمتها للمنظمات الإرهابية، متّهمة إياها بشنّ هجمات في كلّ أنحاء العالم.
وتعهدت إدارة بايدن بمكافحة العنصرية ووضع هذه الشبكة العابرة للحدود الوطنية في نفس فئة التنظيمات التي تعتبرها واشنطن إرهابية بسبب أيديولوجيتها الجهادية.
كما أدرجت وزارة الخارجية الأمريكية ثلاثة من قادة هذه الشبكة على قائمة الأشخاص الإرهابيين وهم البرازيلي سيرو دانيال أموريم فيريرا، والكرواتي نواه ليكول والجنوب أفريقي هندريك وال مولر. وقالت الوزارة في بيان إنّ ""الولايات المتّحدة ما زالت تشعر بقلق عميق إزاء التهديد العالمي الذي يشكّله التطرف العنيف المدفوع بالعرق أو الإثنية، وهي ملتزمة مكافحة المكوّنات العابرة للحدود الوطنية لدعاة تفوّق العنصر الأبيض العنيفين"".
و""تيرورغرام"" حركة يمينية متطرفة تأسّست في الولايات المتحدة وتستخدم في التواصل بين أعضائها ""تيلغرام""، تطبيق التواصل الاجتماعي الذي أخذت اسمها منه. وتروّج الحركة لخطاب ""تسريعي"" يهدف إلى التعجيل باندلاع ""حرب عرقية"" تعتبرها حتمية. واتُهمت بالتخطيط لشنّ هجمات عديدة، أو محاولة شنّها، في جميع أنحاء العالم.
وفي 2022، قتل مهاجم رجلين في حانة يرتادها مثليون في براتيسلافا، عاصمة سلوفاكيا. وفي العام الماضي، طعن شاب يبلغ من العمر 18 عاما خمسة أشخاص قرب مسجد في تركيا، في هجوم بثّت وقائعه مباشرة على وسائل التواصل الاجتماعي. وفي أيلول/سبتمبر، ألقي القبض على اثنين من قادة تيرورغرام في الولايات المتحدة بتهمة التحريض على القتل بدوافع عنصرية، وعلى اغتيال مسؤولين، وعلى تخريب بنى تحتية.
فرانس24/ أ ف ب","
                                        بعد اتهامها بشن هجمات في جميع أنحاء العالم، أدرجت الولايات المتحدة الأمريكية الإثنين شبكة ""تيرورغرام"" لدعاة تفوّق العنصر الأبيض على قائمتها للمنظمات الإرهابية بسبب أيديولوجيتها الجهادية. وقالت وزارة الخارجية في بيان لها إن واشنطن ""ملتزمة مكافحة المكوّنات العابرة للحدود الوطنية لدعاة تفوّق العنصر الأبيض العنيفين""، وإنها وضعت ثلاثة من قادة هذه الشبكة على قائمة الأشخاص الإرهابيين.                ",https://www.france24.com/ar/%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7/20250114-%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%AF%D8%B1%D8%AC-%D8%B4%D8%A8%D9%83%D8%A9-%D8%AF%D8%B9%D8%A7%D8%A9-%D8%AA%D9%81%D9%88%D9%91%D9%82-%D8%A7%D9%84%D8%B9%D9%86%D8%B5%D8%B1-%D8%A7%D9%84%D8%A3%D8%A8%D9%8A%D8%B6-%D8%AA%D9%8A%D8%B1%D9%88%D8%B1%D8%BA%D8%B1%D8%A7%D9%85-%D9%85%D9%86%D8%B8%D9%85%D8%A7%D8%AA-%D9%82%D8%A7%D8%A6%D9%85%D8%A9-%D8%A5%D8%B1%D9%87%D8%A7%D8%A8,14/01/2025 - 08:51,"

                                    أمريكا
                            "
3,France 24,الذكرى 14 للثورة التونسية: هل تبحث المعارضة عن نفس جديد؟,,"
                                                يتوقف حكيم ببالطيفة في فقرة وجها لوجه عند تنظيم المعارضة التونسية وعدد من مكونات المجتمع المدني في شارع الحبيب بورقيبة وسط العاصمة تونس تظاهرتين منفصلتين احياء للذكرى 14 للثورة وسقوط نظام الرئيس الأسبق زين العابدين بن علي طالبت خلالها بالحقوق والحريات والإفراج عن الموقوفين من سياسيين وإعلاميين ونقابيين في ما وصفتها بأنها قضايا سياسية، مع ضيفيّ: السيد صهيب المزريقي الكاتب الصحفي والناشط السياسي والسيد سفيان المخلوفي النائب البرلماني السابق والناشط السياسي                       ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250114-%D9%88%D8%AC%D9%87%D8%A7-%D9%84%D9%88%D8%AC%D9%87-1,14/01/2025 - 22:25,"

                                    الأخبار المغاربية
                            "
4,France 24,بايدن يدافع عن سياسته الخارجية ويشيد بدعم إدارته لأوكرانيا وإسرائيل,,"
                                                سعى الرئيس الأمريكي جو بايدن إلى تلميع سجله في السياسة الخارجية أمس الاثنين وقال إن خصوم الولايات المتحدة أصبحوا أضعف مما كانوا عليه عندما تولى منصبه قبل أربع سنوات على الرغم من الأزمات العالمية التي لا تزال قائمة دون حل.                    ",https://www.france24.com/ar/%D9%81%D9%8A%D8%AF%D9%8A%D9%88/20250114-%D8%AE%D8%B7%D8%A7%D8%A8-%D9%84%D8%A8%D8%A7%D9%8A%D8%AF%D9%86-%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2-%D9%85%D9%83%D8%A7%D9%86%D8%A9-%D8%A7%D9%84%D9%88%D9%84%D8%A7%D9%8A%D8%A7%D8%AA-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D8%AF%D8%A9,14/01/2025 - 10:51,"
                                    الأخبار المغاربية
                            "
5,France 24,"المغرب: الحكم بالسجن ثلاثة أشهر على ناشط انتقد طريقة إدارة السلطات لتبعات زلزال ""الحوز""","

قضت محكمة مراكش الابتدائية الإثنين بسجن الناشط المغربي سعيد آيت مهدي رئيس ""تنسيقية المتضررين من زلزال الحوز"" ثلاثة أشهر مع النفاذ بعد إدانته بتهمة ""التشهير"" لانتقاده طريقة إدارة السلطات المحلية لتبعات الزلزال الذي ضرب منطقة مراكش في 2023.
وسعيد آيت مهدي رئيس ""تنسيقية المتضررين من زلزال الحوز"" موقوف منذ 23 كانون الأول/ديسمبر وكان ملاحقا بتهمة ""التشهير والإهانة وتوزيع ادّعاءات ووقائع كاذبة بقصد المسّ بالحياة الخاصة للأشخاص"". وكان ثلاثة متهمين آخرين من أعضاء التنسيقية نفسها ملاحقين في القضية نفسها بتهمة ""إهانة موظفين عموميين""، لكن لم يتم توقيفهم.
وقال محمد النويني محامي سعيد آيت مهدي إنّ ""المحكمة الابتدائية بمراكش حكمت على سعيد آيت مهدي بالسجن مع النفاذ وبرّأت الثلاثة الأخيرين"". وحكم على آيت مهدي بدفع مبلغ عشرة آلاف درهم (حوالى 970 يورو) كعطل وضرر لكلّ من الأطراف المدنية، حسب ما أوضح المحامي الذي ينوي استئناف الحكم. وقال المحامي إنّ القضية تستند ""إلى شكاوى مسؤولين محليين إثر تدوينات على مواقع التواصل الاجتماعي اعتُبرت مسيئة"".
وكان إقليم الحوز جنوب مراكش من الأكثر تضررا جراء الزلزال الذي بلغت قوته 6,8 درجات وضرب المنطقة في أيلول/سبتمبر 2023 موقعا ثلاثة آلاف قتيل و5600 جريح. وأسفر الزلزال عن تضرر حوالى 60 ألف مسكن لا سيما في أعالي جبال الأطلس ما أضطر الناجين على العيش في خيام على مدى أشهر.
وتنشط ""تنسيقة المتضررين من زلزال الحوز"" من أجل تسريع إعادة البناء ومساعدة العائلات المنكوبة. وبحسب آخر حصيلة رسمية لإعادة الإعمار مطلع كانون الأول/ديسمبر، تم الترخيص ببناء نحو 57 ألف بيت، فيما الأشغال ""متواصلة أو انتهت على مستوى 35.214 مسكنا"".
وغداة الكارثة التي خلّفت صدمة وتضامنا واسعين في المغرب وخارجه، أُعلن عن برنامج طموح لإعادة الإعمار تناهز قيمته 120 مليار درهم (حوالى 11,7 مليار دولار) على خمسة أعوام، من بينها ثمانية مليارات درهم (740 مليون دولار تقريبا) لدعم الأسر المنكوبة في إعادة بناء البيوت المهدمة كليا أو جزئيا، على أن تُصرف هذه الأموال على دفعات.
فرانس24/ أ ف ب","
                                        أعلن الإثنين محامو الناشط المغربي سعيد آيت مهدي رئيس ""تنسيقية المتضررين من زلزال الحوز"" أن القضاء أصدر حكما بسجنه ثلاثة أشهر نافذة إثر إدانته بتهمة ""التشهير"" لانتقاده طريقة إدارة السلطات المحلية لتبعات الزلزال الذي ضرب إقليم الحوز في 8 سبتمبر/ أيلول 2023. كما قامت المحكمة بتغريمه مبلغ 970 يورو كتعويض للأطراف المدنية. وخلف الزلزال نحو ثلاثة آلاف قتيل، فيما لا تزال تداعيات الكارثة تلقي بظلالها على الناجين مع تواصل جهود إعادة الإعمار.                ",https://www.france24.com/ar/%D8%A7%D9%84%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D9%85%D8%BA%D8%A7%D8%B1%D8%A8%D9%8A%D8%A9/20250114-%D8%A7%D9%84%D9%85%D8%BA%D8%B1%D8%A8-%D8%A7%D9%84%D8%AD%D9%83%D9%85-%D8%A8%D8%A7%D9%84%D8%B3%D8%AC%D9%86-%D8%AB%D9%84%D8%A7%D8%AB%D8%A9-%D8%A3%D8%B4%D9%87%D8%B1-%D8%B9%D9%84%D9%89-%D9%86%D8%A7%D8%B4%D8%B7-%D8%A7%D9%86%D8%AA%D9%82%D8%AF-%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D8%AA-%D9%84%D8%AA%D8%A8%D8%B9%D8%A7%D8%AA-%D8%B2%D9%84%D8%B2%D8%A7%D9%84-%D8%A7%D9%84%D8%AD%D9%88%D8%B2,14/01/2025 - 11:10,"

                                    الأخبار المغاربية
                            "
6,France 24,لوس أنجلس: لماذا العجز في مواجهة النيران؟,,"
                                                واصلت حرائق الغابات الهائلة التي تشهدها لوس أنجلس  تهديد حياة عشرات الآلاف من السكان، بات مشهد لوس أنجلس من السماء في بعض أجزائها شبيها بخراب حرب. رجال الإطفاء حاولوا إخماد النيران على مدى أسبوع ، لكن الطبيعة قوية، مهما حاول الإنسان التحكم فيها بذكائه وقدراته. ضيف ""حدث اليوم"" الكاتب والصحفي مختص بالشأن الأمريكي عبد الرحمن يوسف.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%AD%D8%AF%D8%AB-%D8%A7%D9%84%D9%8A%D9%88%D9%85/20250114-%D9%84%D9%88%D8%B3-%D8%A3%D9%86%D8%AC%D9%84%D8%B3-%D9%84%D9%85%D8%A7%D8%B0%D8%A7-%D8%A7%D9%84%D8%B9%D8%AC%D8%B1-%D9%81%D9%8A-%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D8%A7%D9%84%D9%86%D9%8A%D8%B1%D8%A7%D9%86,14/01/2025 - 20:53,"

                                    أمريكا
                            "
7,France 24,للمرة الثانية... تأجيل إعلان ترشيحات جوائز الأوسكار بسبب حرائق لوس أنجلس,"
أرجأت أكاديمية فنون وعلوم الصور المتحركة إعلان المرشحين لفئات جوائز الأوسكار هذا العام للمرة الثانية، بسبب استمرار حرائق الغابات في لوس أنجلس.
وقرر المنظمون تحديد موعد جديد للإعلان في 23 كانون الثاني/يناير، كان من المقرر الإعلان عنه يوم الجمعة، ثم تأجيله إلى 19 كانون الثاني/يناير.
وأكد بيل كرامر، الرئيس التنفيذي للأكاديمية، وجانيت يانغ، رئيسة الأكاديمية، في بيان مشترك، أن تمديد فترة التصويت وتأجيل الإعلان جاء نتيجة الحرائق المستمرة في منطقة لوس أنجلس، مشيرين إلى ضرورة منح الأعضاء وقتا إضافيا.
وألغت الأكاديمية حفل الغداء السنوي للمرشحين، الذي كان مقررا في 10 شباط/فبراير، بينما ينتظر إقامة حفل توزيع جوائز الأوسكار في الثاني من آذار/مارس، وفق الجدول المعلن.
وأعلنت أكاديمية فنون وعلوم التسجيلات أن حفل جوائز غرامي، المقرر في الثاني من شباط/فبراير، سيقام وفق الخطط المعلنة.
أكد مسؤولو الأكاديمية في رسالة موجهة للأعضاء أن حفل هذا العام سيحمل هدفا إنسانيا، عبر جمع تبرعات إضافية لدعم جهود الإغاثة من حرائق الغابات.
أشاد المنظمون بشجاعة وتفاني فرق الاستجابة الأولية الذين يخاطرون بحياتهم لحماية الآخرين، مؤكدين أن الحفل سيكون فرصة لتكريم جهودهم الاستثنائية.
فرانس24/ رويترز","
                                        قررت أكاديمية فنون وعلوم الصور المتحركة تأجيل إعلان ترشيحات جوائز الأوسكار إلى 23 كانون الثاني/يناير، بسبب حرائق الغابات المستمرة في لوس أنجلس. وأكدت الأكاديمية أن التأجيل يمنح وقتا إضافيا للأعضاء للتصويت، كما ألغت حفل الغداء السنوي للمرشحين. وتستمر خطط إقامة حفل الأوسكار في 2 آذار/مارس، بينما يركز حفل غرامي على دعم جهود الإغاثة.                ",https://www.france24.com/ar/%D8%AB%D9%82%D8%A7%D9%81%D8%A9/20250114-%D8%AA%D8%A3%D8%AC%D9%8A%D9%84-%D8%A5%D8%B9%D9%84%D8%A7%D9%86-%D8%AA%D8%B1%D8%B4%D9%8A%D8%AD%D8%A7%D8%AA-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D9%83%D8%A7%D8%B1-%D8%A8%D8%B3%D8%A8%D8%A8-%D8%AD%D8%B1%D8%A7%D8%A6%D9%82-%D8%A7%D9%84%D8%BA%D8%A7%D8%A8%D8%A7%D8%AA-%D9%81%D9%8A-%D9%84%D9%88%D8%B3-%D8%A3%D9%86%D8%AC%D9%84%D8%B3,14/01/2025 - 01:31,"

                                    ثقافة
                            "
8,France 24,كييف تستهدف مصنعا كيميائيا روسيّا وموسكو تعلن سيطرتها على قريتين في شرق أوكرانيا,"
أكد الجيش الأوكراني الثلاثاء أن الضربات الليلية التي شنها ضد مواقع صناعية وعسكرية في روسيا والتي استهدفت مصنعا كيميائيا روسيا كانت ""الأكبر"" منذ بدء الغزو الروسي لأوكرانيا قبل ثلاث سنوات.
واستهدف هجوم أوكراني واسع النطاق بواسطة صواريخ غربية الصنع الثلاثاء مواقع لتخزين الغاز ومنشآت صناعية في عدة مناطق روسية، مما تسبب في اندلاع حرائق.
وجاء في بيان لـ""قوات الأنظمة المسيرة"" التابعة للجيش الأوكراني أن ""مسيرات قامت بنجاح بتشتيت دفاعات روسيا الجوية، ممهدة الطريق للصواريخ التي ضربت الأهداف الرئيسية""، مؤكدا استهداف مصنع قرب بلدة سيلتسو الواقعة على بعد أكثر من مئة كيلومتر عن الحدود.
وكشفت أوكرانيا ضرباتها الجوية في الأشهر الأخيرة مستهدفة مخازن للوقود ومصافي نفط ومواقع عسكرية في روسيا بهدف عرقلة الدعم اللوجستي للجيش الروسي الذي يقاتل على الأراضي الأوكرانية.
من جهته، أعلن الجيش الروسي الثلاثاء أن أوكرانيا أطلقت صواريخ غربية باتّجاه أراضيها في هجومها الليلي الذي أعلنت كييف أنه استهدف مصنعا عسكريا.
وعن هذه الهجمات، قالت وزارة الدفاع الروسية إن القوات الأوكرانية ألقت ""ستة صواريخ أتاكمس أمريكية الصنع وستة صواريخ كروز بريطانية الصنع من طراز ستورم شادو التي يتم إطلاقها جوا""، باتجاه منطقة بريانسك الحدودية، إضافة إلى صاروخين من طراز ""ستورم شادو"" فوق البحر الأسود.
و عن ردة فعل روسيا إثرهذه الهجمات، نقلت وكالات أنباء روسية رسمية الثلاثاء عن وزارة الدفاع قولها إن القوات الروسية سيطرت على قريتي نيسكوتشنه وتيرني في منطقة دونيتسك بشرق  أوكرانيا.
فرانس24 / أ ف ب / رويترز","
                                        أعلن الجيش الأوكراني الثلاثاء أن صورايخه استهدفت مصنعا كيميائيا روسيّا يصنع وقود الصواريخ والذخيرة في منطقة بريسانك الحدودية. فيما أعلنت وزارة الدفاع الروسية أن قواتها ""سيطرت على قريتي نيسكوتشنه وتيرني في منطقة دونيتسك بشرق أوكرانيا"".                ",https://www.france24.com/ar/%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7/20250114-%D9%83%D9%8A%D9%8A%D9%81-%D8%AA%D8%B3%D8%AA%D9%87%D8%AF%D9%81-%D9%85%D8%B5%D9%86%D8%B9%D8%A7-%D9%83%D9%8A%D9%85%D9%8A%D8%A7%D8%A6%D9%8A%D8%A7-%D8%B1%D9%88%D8%B3%D9%8A%D8%A7-%D9%88%D9%85%D9%88%D8%B3%D9%83%D9%88-%D8%AA%D8%B9%D9%84%D9%86-%D8%B3%D9%8A%D8%B7%D8%B1%D8%AA%D9%87%D8%A7-%D8%B9%D9%84%D9%89-%D9%82%D8%B1%D9%8A%D8%AA%D9%8A%D9%86-%D9%81%D9%8A-%D8%B4%D8%B1%D9%82-%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7,14/01/2025 - 18:03,"

                                    أوروبا
                            "
9,France 24,أمريكا.. لوس أنجلس قبل وبعد الحرائق,,"
                                                تستعرض هذه الحلقة من باب الويب العناوين التالية: المغرب.. عامان من الانتظار لإجراء فحص طبي. العراق.. غضب بعد تحويل قصر إلى مطعم. السعودية..  سيارة تسير فوق مسبح. الإمارات.. مغامر يحبس أنفاس المتابعين. أمريكا.. لوس أنجلس قبل وبعد الحرائق.                    ",https://www.france24.com/ar/%D8%A8%D8%B1%D8%A7%D9%85%D8%AC/%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D9%88%D9%8A%D8%A8/20250114-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D8%A7-%D9%84%D9%88%D8%B3-%D8%A3%D9%86%D8%AC%D9%84%D8%B3-%D9%82%D8%A8%D9%84-%D9%88%D8%A8%D8%B9%D8%AF-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%A6%D9%82,14/01/2025 - 13:56,"

                                    مجتمع
                            "
